-0.46183329218274327-0.000035573492934322964*I	-0.19185210174673903-0.000029543660579658483*I	-0.11372301601183994-0.0000338722786299786*I	-0.05034723338042233-0.000020647903213718567*I	-0.03731868619421739-0.000023036707673134883*I	-0.01742678787313152-0.000013141026377409336*I	-0.014961678739279819-0.000014643692671779972*I	-0.007092192907980233-7.835137832972754*^-6*I	-0.0063149007681746645-8.152501536340267*^-6*I	-0.0026990284990591313-3.6813784204962856*^-6*I	-0.0017821850971405696-2.6217308752426755*^-6*I	-0.0026475270545356657-4.005595695517685*^-6*I	-0.006160396467025997-9.130303505856809*^-6*I	-0.009153481712734786-0.0000123094982787343*I	-0.014985149133953529-0.000018730341622732343*I	-0.02036605690109697-0.000021458745931029845*I	-0.031151344975932155-0.000028965597808467508*I	-0.044182039632769086-0.000031589324808855016*I	-0.06407609088709021-0.00003834746498168575*I	-0.09896971629558633-0.000040052970495374726*I	-0.11911004599312593-0.00003804219624490123*I	-0.1936477783588401-0.00003099348900503607*I
-0.19185210174673906-0.000029543660579658483*I	-0.47801714420755637-0.00004251231293126372*I	-0.24219933512716135-0.00005019156379337705*I	-0.10332445107898353-0.000031437646164134424*I	-0.06777402125355383-0.00003378892959112789*I	-0.030764333368871563-0.00001928050904613238*I	-0.02451898078111175-0.000020976164210382085*I	-0.011436733688979774-0.000011212117944249697*I	-0.009791221407039362-0.000011516516253469034*I	-0.004163416461874649-5.204745440050929*^-6*I	-0.00269902849905913-3.6813784204962843*^-6*I	-0.003933669403440585-5.569486971532012*^-6*I	-0.00910198026821132-0.000012633715553755694*I	-0.013773515221915292-0.00001715356323540254*I	-0.02242734570585152-0.000025933106376791375*I	-0.03135587738310034-0.000029983967562653*I	-0.04712130866073452-0.00003990704436247551*I	-0.06923328269169941-0.0000438712314377615*I	-0.09280452254793305-0.000050994392090511155*I	-0.14525641511410056-0.00005240479877201685*I	-0.10076539290768734-0.0000415027989207523*I	-0.0975391639870268-0.000026933458633037822*I
-0.11372301601183994-0.000033872278629978583*I	-0.24219933512716135-0.000050191563793377037*I	-0.6128749943888006-0.0000924824792374364*I	-0.2596261230002928-0.00006333259017078637*I	-0.1660033809453371-0.00007155267897489341*I	-0.07486621416153405-0.00004162406742410064*I	-0.05859526570167186-0.00004583290188125511*I	-0.027218009280170874-0.000024657542630878363*I	-0.02305876460459504-0.000025417925083362903*I	-0.00979122140703936-0.000011516516253469034*I	-0.006314900768174663-8.152501536340264*^-6*I	-0.00915348171273478-0.000012309498278734295*I	-0.02114554560097951-0.000027860645128589134*I	-0.032167065668367405-0.00003777383990528181*I	-0.052296890576911656-0.00005682624293705664*I	-0.07370157824660081-0.00006535756901861913*I	-0.11021258499697585-0.00008604340441288556*I	-0.16351781282945235-0.00009310104123525954*I	-0.21433748185614815-0.00010535525903505443*I	-0.33679953428719533-0.00010263578430926574*I	-0.183186136880216-0.00007638966122658694*I	-0.0989697162955863-0.00004005297049537472*I
-0.05034723338042235-0.000020647903213718567*I	-0.10332445107898353-0.000031437646164134424*I	-0.2596261230002928-0.00006333259017078637*I	-0.5087814775764279-0.0000617928219773961*I	-0.2667183159082731-0.00007116772800375913*I	-0.11476118476796329-0.00004264976410838413*I	-0.0775652426605932-0.00004530544584459693*I	-0.03492774983074622-0.000024485254486183307*I	-0.027218009280170884-0.000024657542630878366*I	-0.011436733688979774-0.000011212117944249699*I	-0.007092192907980232-7.835137832972753*^-6*I	-0.009839845818474708-0.000011584076263870534*I	-0.022427345705851517-0.000025933106376791375*I	-0.03528954678654092-0.00003555345453418501*I	-0.05622328892894585-0.00005254075991623121*I	-0.08300679791361473-0.000061024794673164055*I	-0.11523186825378456-0.00007692749846730253*I	-0.1766122924972009-0.00008238876633466985*I	-0.14788670156842185-0.00008140984328322781*I	-0.16677244667872626-0.0000708046900707993*I	-0.09280452254793307-0.00005099439209051116*I	-0.047717251127073805-0.000025471340138979036*I
-0.03731868619421739-0.000023036707673134883*I	-0.06777402125355383-0.0000337889295911279*I	-0.1660033809453371-0.00007155267897489343*I	-0.2667183159082731-0.00007116772800375914*I	-0.6341515738962551-0.00011527867344555666*I	-0.2694173444073323-0.00007484910642425542*I	-0.17410046681065236-0.0000823269113864764*I	-0.07756524266059321-0.000045305445844596946*I	-0.05859526570167186-0.000045832901881255114*I	-0.024518980781111758-0.00002097616421038209*I	-0.014961678739279817-0.000014643692671779969*I	-0.020366056901096965-0.00002145874593102984*I	-0.04613649410988566-0.00004769593943119985*I	-0.07370157824660084-0.00006535756901861916*I	-0.11637298146400188-0.00009517370791874242*I	-0.17531882159672285-0.0001094161352095116*I	-0.2354830274571278-0.00013321590416364362*I	-0.3663190729010272-0.00013640402851902993*I	-0.2293226309901017-0.00012408560065778682*I	-0.16351781282945235-0.00009310104123525955*I	-0.09522743586302235-0.00006731306279015326*I	-0.044182039632769086-0.000031589324808855016*I
-0.017426787873131528-0.000013141026377409337*I	-0.030764333368871567-0.000019280509046132386*I	-0.07486621416153408-0.00004162406742410065*I	-0.1147611847679633-0.00004264976410838414*I	-0.26941734440733234-0.00007484910642425544*I	-0.5129448940383027-0.00006699756741744704*I	-0.2694173444073323-0.00007484910642425544*I	-0.11476118476796329-0.00004264976410838414*I	-0.07486621416153408-0.00004162406742410065*I	-0.03076433336887157-0.000019280509046132383*I	-0.017426787873131525-0.000013141026377409336*I	-0.021516031564625646-0.00001839989129878247*I	-0.04712130866073454-0.000039907044362475515*I	-0.07907312851017415-0.00005545530770163204*I	-0.11523186825378459-0.00007692749846730255*I	-0.1805459619006416-0.0000879582533062019*I	-0.15698868183663325-0.00009404355883698352*I	-0.18054596190064162-0.00008795825330620187*I	-0.11523186825378459-0.00007692749846730255*I	-0.07907312851017415-0.00005545530770163204*I	-0.04712130866073453-0.00003990704436247552*I	-0.021516031564625643-0.000018399891298782475*I
-0.014961678739279817-0.000014643692671779969*I	-0.024518980781111754-0.000020976164210382085*I	-0.05859526570167186-0.000045832901881255114*I	-0.07756524266059323-0.00004530544584459694*I	-0.17410046681065236-0.00008232691138647639*I	-0.2694173444073322-0.00007484910642425542*I	-0.6341515738962551-0.00011527867344555669*I	-0.26671831590827316-0.00007116772800375916*I	-0.16600338094533715-0.00007155267897489343*I	-0.06777402125355385-0.000033788929591127906*I	-0.03731868619421738-0.000023036707673134883*I	-0.04418203963276909-0.00003158932480885502*I	-0.09522743586302235-0.00006731306279015326*I	-0.16351781282945235-0.00009310104123525958*I	-0.22932263099010178-0.00012408560065778684*I	-0.36631907290102733-0.00013640402851902998*I	-0.2354830274571278-0.00013321590416364365*I	-0.17531882159672282-0.00010941613520951157*I	-0.11637298146400187-0.0000951737079187424*I	-0.07370157824660081-0.00006535756901861913*I	-0.04613649410988567-0.000047695939431199854*I	-0.020366056901096965-0.00002145874593102984*I
-0.007092192907980233-7.835137832972754*^-6*I	-0.011436733688979774-0.0000112121179442497*I	-0.02721800928017088-0.00002465754263087837*I	-0.034927749830746216-0.000024485254486183313*I	-0.07756524266059321-0.000045305445844596946*I	-0.11476118476796329-0.00004264976410838414*I	-0.2667183159082731-0.00007116772800375914*I	-0.5087814775764279-0.0000617928219773961*I	-0.2596261230002928-0.00006333259017078637*I	-0.10332445107898348-0.000031437646164134424*I	-0.05034723338042233-0.000020647903213718567*I	-0.04771725112707379-0.000025471340138979042*I	-0.09280452254793303-0.000050994392090511175*I	-0.1667724466787262-0.00007080469007079933*I	-0.1478867015684219-0.00008140984328322784*I	-0.176612292497201-0.00008238876633466987*I	-0.1152318682537846-0.00007692749846730257*I	-0.08300679791361472-0.00006102479467316407*I	-0.05622328892894584-0.00005254075991623123*I	-0.03528954678654092-0.00003555345453418501*I	-0.02242734570585152-0.00002593310637679139*I	-0.009839845818474708-0.000011584076263870537*I
-0.006314900768174663-8.152501536340266*^-6*I	-0.00979122140703936-0.000011516516253469032*I	-0.02305876460459504-0.000025417925083362897*I	-0.027218009280170877-0.000024657542630878366*I	-0.05859526570167185-0.00004583290188125511*I	-0.07486621416153406-0.00004162406742410064*I	-0.16600338094533706-0.00007155267897489342*I	-0.25962612300029286-0.00006333259017078638*I	-0.6128749943888006-0.00009248247923743642*I	-0.2421993351271613-0.000050191563793377037*I	-0.1137230160118399-0.000033872278629978583*I	-0.09896971629558626-0.00004005297049537472*I	-0.18318613688021598-0.00007638966122658694*I	-0.33679953428719533-0.00010263578430926576*I	-0.2143374818561482-0.00010535525903505446*I	-0.16351781282945235-0.00009310104123525957*I	-0.11021258499697585-0.00008604340441288559*I	-0.07370157824660081-0.00006535756901861913*I	-0.05229689057691165-0.00005682624293705664*I	-0.0321670656683674-0.0000377738399052818*I	-0.02114554560097951-0.00002786064512858914*I	-0.00915348171273478-0.000012309498278734295*I
-0.0026990284990591304-3.681378420496285*^-6*I	-0.004163416461874648-5.204745440050929*^-6*I	-0.00979122140703936-0.000011516516253469035*I	-0.01143673368897977-0.0000112121179442497*I	-0.02451898078111175-0.000020976164210382085*I	-0.030764333368871563-0.000019280509046132386*I	-0.06777402125355385-0.000033788929591127906*I	-0.1033244510789835-0.00003143764616413444*I	-0.24219933512716127-0.00005019156379337705*I	-0.47801714420755637-0.000042512312931263715*I	-0.19185210174673906-0.000029543660579658487*I	-0.09753916398702685-0.000026933458633037826*I	-0.10076539290768732-0.000041502798920752305*I	-0.1452564151141006-0.00005240479877201686*I	-0.09280452254793306-0.000050994392090511175*I	-0.06923328269169941-0.000043871231437761514*I	-0.047121308660734516-0.00003990704436247552*I	-0.03135587738310034-0.00002998396756265301*I	-0.022427345705851517-0.000025933106376791386*I	-0.013773515221915287-0.000017153563235402548*I	-0.009101980268211319-0.000012633715553755697*I	-0.003933669403440584-5.569486971532014*^-6*I
