-0.10141682528321415-0.00008925660038395063*I	0.5869094535787783+0.00002465039664520019*I	0.030987693318800382+0.00002760760742864879*I	-0.2628647980953052-0.000023758626530894486*I	0.0005560800767736301+1.5299075645890592*^-6*I	0.07949263887064958+0.000011911003065346406*I	-0.010095195550151226-0.000010908491819495616*I	-0.07828121649548062-9.592464491991793*^-6*I	0.019488940570362438+0.000019887709208082714*I	0.1833054297684335+0.000011608426550120034*I	-0.04204167105850555-0.00004114117093552955*I	-0.3277631759209685-7.30345233762362*^-6*I	0.050385558119876224+0.000047186295379492464*I	0.4252605565295474-3.7979220708046973*^-6*I
0.5869094535787781+0.000024650396645200208*I	0.7420483984603585-0.0008312250550461813*I	0.32404465548347333+8.917701143057707*^-7*I	-1.1722699119981703+0.0010681903712588276*I	-0.18337215922465563-0.00001184762346554815*I	0.8656620680223645-0.0007219132200169555*I	0.07949263887064978+0.000011911003065346466*I	-0.8752011834957422+0.000712534635762049*I	0.025531574402302998-9.89504100721816*^-6*I	0.3286125018980024-0.0003265182205035409*I	0.11840705194276993+0.000028063600743391084*I	0.3913361549689722-0.00026947679417471063*I	-0.4894120729701994-0.00003575177105362873*I	-0.8124775304247722+0.0007695760620908793*I
0.030987693318800386+0.000027607607428648743*I	0.32404465548347317+8.917701143057655*^-7*I	-0.06987305188764019-0.00006011908539071276*I	0.4035372943541228+0.00001280277317965209*I	0.02144857784542272+0.000018229023173742216*I	-0.18337215922465533-0.000011847623465548105*I	0.0005560800767735913+1.5299075645890677*^-6*I	0.18330542976843328+0.000011608426550120052*I	-0.022552730488142936-0.000021253461727446843*I	-0.22273896264801596-5.287490279495329*^-6*I	0.02783282763173321+0.000025932833652045628*I	0.28080281037701227+5.070521416916999*^-7*I	0.008343887061370646+6.045124443962903*^-6*I	-0.3277631759209685-7.303452337623656*^-6*I
-0.2628647980953047-0.00002375862653089441*I	-1.1722699119981708+0.0010681903712588278*I	0.40353729435412244+0.000012802773179652034*I	1.6077104664827229-0.0015531382750631362*I	0.40353729435412317+0.000012802773179652205*I	-1.172269911998171+0.001068190371258828*I	-0.26286479809530533-0.000023758626530894638*I	1.2038136853937451-0.0010390528562655903*I	0.11840705194277017+0.000028063600743391053*I	-0.4838650285267694+0.00044305784158733764*I	-0.4638804985678963-0.000045646812060847*I	-0.4838650285267694+0.000443057841587338*I	0.11840705194276994+0.000028063600743391206*I	1.2038136853937447-0.00103905285626559*I
0.000556080076773608+1.529907564589091*^-6*I	-0.18337215922465544-0.000011847623465548118*I	0.021448577845422718+0.000018229023173742227*I	0.40353729435412267+0.00001280277317965213*I	-0.06987305188764016-0.000060119085390712735*I	0.3240446554834731+8.917701143057362*^-7*I	0.030987693318800365+0.000027607607428648764*I	-0.32776317592096843-7.303452337623631*^-6*I	0.008343887061370658+6.0451244439628975*^-6*I	0.28080281037701244+5.070521416916848*^-7*I	0.027832827631733194+0.00002593283365204561*I	-0.22273896264801576-5.287490279495353*^-6*I	-0.022552730488142998-0.00002125346172744684*I	0.18330542976843328+0.000011608426550120069*I
0.07949263887064964+0.000011911003065346391*I	0.8656620680223641-0.0007219132200169552*I	-0.1833721592246554-0.000011847623465548096*I	-1.1722699119981703+0.0010681903712588278*I	0.3240446554834731+8.917701143056798*^-7*I	0.7420483984603585-0.0008312250550461815*I	0.5869094535787782+0.00002465039664520035*I	-0.8124775304247724+0.0007695760620908796*I	-0.48941207297019923-0.000035751771053628725*I	0.39133615496897206-0.0002694767941747104*I	0.11840705194277008+0.000028063600743391114*I	0.3286125018980026-0.0003265182205035413*I	0.025531574402302838-9.895041007218249*^-6*I	-0.8752011834957418+0.0007125346357620487*I
-0.010095195550151313-0.00001090849181949563*I	0.07949263887064965+0.000011911003065346418*I	0.0005560800767736443+1.5299075645890916*^-6*I	-0.26286479809530516-0.000023758626530894533*I	0.030987693318800354+0.00002760760742864877*I	0.5869094535787783+0.00002465039664520026*I	-0.10141682528321412-0.00008925660038395062*I	0.42526055652954736-3.7979220708047528*^-6*I	0.050385558119876196+0.00004718629537949247*I	-0.32776317592096843-7.303452337623632*^-6*I	-0.04204167105850555-0.000041141170935529564*I	0.18330542976843342+0.000011608426550120045*I	0.019488940570362538+0.000019887709208082734*I	-0.07828121649548066-9.592464491991808*^-6*I
-0.0782812164954807-9.592464491991754*^-6*I	-0.8752011834957417+0.0007125346357620486*I	0.1833054297684334+0.000011608426550120006*I	1.2038136853937442-0.0010390528562655898*I	-0.3277631759209684-7.3034523376235525*^-6*I	-0.8124775304247722+0.0007695760620908794*I	0.42526055652954736-3.797922070804867*^-6*I	0.7614462632614343-0.0008116463670953377*I	0.4833658107144436+0.000025050859796102004*I	-0.3520045745888011+0.00030312952604732204*I	-0.11336205552986652-0.000018922493125277004*I	-0.35060915230937206+0.0003067946663406836*I	-0.02787024528197557+5.559621845212095*^-6*I	0.8845949285159529-0.0007035554183734615*I
0.019488940570362528+0.000019887709208082734*I	0.025531574402303164-9.895041007218198*^-6*I	-0.022552730488143005-0.00002125346172744687*I	0.11840705194276983+0.000028063600743391084*I	0.008343887061370679+6.0451244439629416*^-6*I	-0.48941207297019923-0.000035751771053628725*I	0.050385558119876196+0.00004718629537949244*I	0.4833658107144436+0.000025050859796102034*I	-0.10838945290052351-0.00009852897962646904*I	0.3700037551845774+6.128366670825026*^-6*I	0.055645115829840205+0.00005474807566354938*I	-0.14123230081184202-0.000013362871280064955*I	-0.016144510580563237-0.00001776783930131053*I	-0.02787024528197571+5.5596218452120086*^-6*I
0.1833054297684334+0.000011608426550120035*I	0.32861250189800284-0.00032651822050354135*I	-0.2227389626480158-5.287490279495326*^-6*I	-0.4838650285267694+0.00044305784158733786*I	0.2808028103770124+5.070521416916754*^-7*I	0.39133615496897245-0.0002694767941747107*I	-0.32776317592096854-7.303452337623592*^-6*I	-0.3520045745888014+0.0003031295260473224*I	0.3700037551845774+6.12836667082503*^-6*I	0.058832536363260655-0.00020172217470733144*I	0.3421335099026016+0.000011687988516037025*I	0.18198120161777948-0.00009363122598545557*I	-0.14123230081184204-0.000013362871280064942*I	-0.35060915230937223+0.0003067946663406836*I
