0.6134391971683922-1.0321708831167111*I	0.1291718680939108+0.7209296024745601*I	-0.7929160008586809+0.030065818490263345*I	0.27939750237765065-0.26425328648946533*I	0.4045270472250971+0.3372183099798556*I	-0.19544733235165326+0.04037061686650638*I	-0.1328512181946123-0.3933139226910642*I	0.1220021893565561+0.03357638281246185*I	-0.03672846737271943+0.34663055036280677*I	-0.061420332483604435-0.06670438908405843*I	0.12209605908602116-0.2539053075027172*I	0.01517825497806274+0.07600675139118211*I	-0.14318623283038884+0.14825440524347608*I	0.016221425004210636-0.07250268545282818*I	0.12063120180599086-0.04747729460654536*I	-0.03328697604454062+0.06188712737262536*I	-0.07435611639134307-0.03854248374379991*I	0.037502442893336166-0.047741679313558445*I	0.022222946601674017+0.10489966774535708*I	-0.031226784952274923+0.03212533823846946*I	0.021185497015812314-0.14955076521833427*I	0.017533220424218843-0.016085355827480285*I	-0.04555828194105924+0.17190765649648956*I	0.04580998223950354-0.2228617308744462*I	-0.018139879544937496+0.13786556842076633*I	-0.015769231400444426+0.19183346269279394*I	0.018892797522013206-0.2549617394222756*I	-0.03715506375061341-0.13019641938561713*I	0.010516774847727341+0.3310388101293016*I	0.09913568068679612+0.03943603995645361*I	-0.07395531100703565-0.3473223354930414*I	-0.15061656719945787+0.07659693446312016*I	0.16268879730173785+0.2883449528525698*I	0.16764400909249133-0.20956337060350264*I	-0.25254869344697295-0.1453230373580864*I	-0.12349683515477765+0.3436138055157443*I	0.3021475966066444-0.07838249512256548*I	-0.00949462416983507-0.4486847858859671*I	-0.25226647011644254+0.3554247466036705*I	0.2580690048933392+0.47277263798343044*I	0.02644904877311143-0.6192905976100634*I	-0.6462090438378838-0.24489123395376272*I	0.46722998581305436+0.6225357237303217*I	0.6935868773038537-0.49838851208647494*I	-0.6384495832579387+0.04008913089188369*I	0.01804443075371269+0.7137265811379511*I
0.12917186809396103+0.7209296024746045*I	0.33249930877129574-0.8472224233025953*I	0.40856937047160774+0.4566763159851257*I	-0.35434265157745587-0.16745195114890574*I	0.08395017002594123-0.22388266962298894*I	-0.007549813120627212+0.10786793160095944*I	-0.07344514299510928+0.07394699967896765*I	0.009252049954879672-0.029366847922581308*I	0.06058185687303403-0.03312800627157477*I	-0.010315154833192739+0.017141493151044917*I	-0.046242077505581375+0.009302362307105684*I	0.010677320950198117-0.009214025883117958*I	0.03139967998221708+0.003504065938333335*I	-0.01031195485586024+0.005116923264257504*I	-0.01706555104024587-0.010615558080165625*I	0.0092444821410299-0.0025401542641141873*I	0.0042154668487885015+0.01414544805907028*I	-0.0075474956229004235+0.0010587393997407363*I	0.0062756579409834305-0.015616341075147755*I	0.0053366014898235045-0.0003051618676291116*I	-0.013693564528024714+0.016039982411003035*I	-0.0027623400086969996+0.00003284147513392984*I	0.017533220424261673-0.016085355827438554*I	-0.021610444916608858+0.02232404980296304*I	0.012507530414804971-0.014942912354188492*I	0.016461397211069453-0.022021885802346344*I	-0.021697510198747272+0.029511705068725854*I	-0.006513832038997301+0.020952508996549383*I	0.024478174042869172-0.04301870011557804*I	-0.007555070893139079-0.018181179484419097*I	-0.01819391046814271+0.05414584704693973*I	0.02478752710496392+0.01218056328639103*I	0.000806016888817923-0.06046375068756787*I	-0.044010570863026906-0.0007766890034209902*I	0.028968918959672626+0.058043683521076174*I	0.06391525185198271-0.020853126667053183*I	-0.07157112684101363-0.03836659128616289*I	-0.08314898897583106+0.05826722530333833*I	0.12657219136691575-0.009488530715004847*I	0.1003939066289169-0.18128006871784333*I	-0.19269270659287369+0.1875107871631764*I	0.24517934009506365+0.37077253530689847*I	-0.23201966891167447-0.47902645955078565*I	-0.5460224145177759+0.3798534382951293*I	0.5824594399636048-0.5055915334231178*I	-0.5119761124616541-0.15488264132391416*I
-0.7929160008587509+0.030065818490201443*I	0.40856937047165903+0.45667631598517006*I	0.2250502435347437-0.6648867546466352*I	0.213122038119898+0.4970469328516023*I	-0.5212401718281173-0.026029794220903364*I	0.20595235938248674-0.1903062868105284*I	0.23494736165777944+0.29053493765159955*I	-0.13486547547863012+0.007242610594930523*I	-0.04748362648142403-0.3005886798310055*I	0.07576011185105641+0.04287874511958975*I	-0.05781864111703197+0.24097964810359054*I	-0.03002065250142646-0.06320032314574348*I	0.09954102806170022-0.15312819686575718*I	-0.0018872960622403185+0.06539119331099627*I	-0.09691114741585517+0.062234626893078286*I	0.020436891853082253-0.05835723739372024*I	0.06849803201633169+0.018879889395007926*I	-0.027011318103563442+0.04627078629748082*I	-0.030947672773749057-0.08319358121669605*I	0.02380887836523456-0.03170169690261351*I	-0.002149838323617064+0.12725655902349203*I	-0.013693564527981318+0.016039982411045005*I	0.021185497015751953-0.1495507652183918*I	-0.01576923140043569+0.19183346269281798*I	0.0007529179771223017-0.11709617100148512*I	-0.007114312911523295-0.16122468756725325*I	0.011269692824754365+0.213942639127766*I	0.046211385535718595+0.10107308326361714*I	-0.04454573863732741-0.2712452647860514*I	-0.08863595026328043-0.014163444966022827*I	0.09925026114245883+0.27206142748884204*I	0.11616312257988634-0.09353039618391347*I	-0.1638152071522635-0.20430041999853904*I	-0.10646939326178317+0.21064736937534312*I	0.21228770046137974+0.06463942037189546*I	0.03465254976785541-0.31463435097372544*I	-0.20266756695676344+0.13171921412301546*I	0.12507754556877035+0.3677016576132253*I	0.07633017526335817-0.34224834612895005*I	-0.397634663114405-0.22080338185629123*I	0.24141256446970039+0.35866987272390677*I	0.30544683835927533-0.270507108056835*I	-0.14477054867178055+0.04333425701216141*I	0.0654222642196841-0.02955316490230304*I	-0.17121959744481435+0.6626248546222535*I	0.6935868773038535-0.4983885120864647*I
0.2793975023776671-0.26425328648944446*I	-0.3543426515774984-0.16745195114893663*I	0.2131220381199406+0.4970469328516241*I	0.3249494956506515-0.7393544917016355*I	0.33512422747648435+0.5306233156640838*I	-0.34509060162254623-0.1968187990714908*I	0.14453202689894787-0.2570106758945495*I	-0.017864967953836398+0.12500942475199836*I	-0.11968722050064001+0.08324936198606722*I	0.01992937090505104-0.03858087380569816*I	0.09198153685523792-0.02962394033323733*I	-0.020627109689006794+0.022258416415308045*I	-0.06330762854587679-0.0013131957730720528*I	0.01992180309122111-0.01175418014723438*I	0.03561514683106426+0.017649513997418775*I	-0.017859450478802708+0.006175662663969248*I	-0.010789893099262362-0.02623189915528823*I	0.01458108363088702-0.0028453161317263903*I	-0.009478097679284226+0.03018543047002501*I	-0.010309835631582286+0.0010915808749038173*I	0.02380887836526993-0.03170169690257814*I	0.005336601489788332-0.00030516186766771716*I	-0.03122678495226234+0.032125338238487344*I	0.03807184212768019-0.044345935605334424*I	-0.02169751019877386+0.029511705068714717*I	-0.02812427695562215+0.04327655879951098*I	0.036985704457698554-0.057961612469761364*I	0.008906326317945976-0.0402030652867441*I	-0.039891420666888514+0.08365755211567881*I	0.018273695065974073+0.03313307228291764*I	0.025284190931674756-0.1034824508031529*I	-0.05156564175619806-0.01895786848783004*I	0.010775008491527606+0.1121895305679935*I	0.08870277895697716-0.00867256338064895*I	-0.07076510995218688-0.09883034197371508*I	-0.12715955983885843+0.057490536299904374*I	0.15554111032659215+0.04855515280606927*I	0.1643091584808735-0.20213319538488358*I	-0.26426383343390414+0.1491441958770036*I	0.16203035111925654+0.4290397606102263*I	-0.10544747754474872-0.48851499026578027*I	-0.4456285078888515+0.1985733695773022*I	0.3897667333707257-0.3180807462599646*I	-0.2667967723665848+0.2158898939830028*I	-0.2320196689117146-0.47902645955079665*I	-0.03404630205610807+0.5347360796190266*I
0.4045270472251438+0.3372183099798873*I	0.08395017002594964-0.22388266962299003*I	-0.5212401718281754-0.026029794220933558*I	0.33512422747652676+0.5306233156641056*I	0.055470557967370264-0.7115701269749208*I	0.2737038949929458+0.4639189265800632*I	-0.4358725801149074+0.06669544863913404*I	0.15971028187693845-0.18100392450341315*I	0.21385718791351258+0.18488403539242285*I	-0.10346579549645886+0.01074667653324043*I	-0.07003865750578135-0.19981156919407733*I	0.05869456081078775+0.0322631870394344*I	-0.011543555702509697+0.1549598697531827*I	-0.025805185652572116-0.049054875086649775*I	0.04740785827207635-0.08677101286417414*I	0.0043883618787192435+0.04977485223585145*I	-0.05350270379827266+0.017583529420152424*I	0.006743327325017271-0.0423172549827444*I	0.044125247091000845+0.04123678067312991*I	-0.009478097679248058+0.030185430470060174*I	-0.03094767277379919-0.08319358121674533*I	0.0062756579409895905-0.015616341075135622*I	0.022222946601716066+0.10489966774538961*I	-0.03715506375060021-0.13019641938561619*I	0.02940957236967944+0.076077070706992*I	0.04621138553571698+0.10107308326362893*I	-0.06268561818220111-0.13337969636524405*I	-0.05859519942419258-0.04519171314767511*I	0.10000317911951387+0.154965256487325*I	0.06323882742880457-0.03189335287673939*I	-0.13440563478256692-0.128223349291553*I	-0.044488776325619206+0.11988698994617311*I	0.14884916430209671+0.04835589500817927*I	-0.016828336744751957-0.1986013765541379*I	-0.1139340806620375+0.07274183148256422*I	0.1421049874617881+0.23473522147284323*I	-0.013529720881918863-0.19922643063448514*I	-0.35348748917672285-0.0867529469440859*I	0.29101146762935637+0.13496434024325968*I	0.17245537903470085-0.37557808842703455*I	-0.09488942218152503+0.32037650849328064*I	0.3139966449431849-0.005465312804825867*I	-0.39703701878815284+0.39875900361585354*I	0.30544683835926606-0.27050710805683503*I	0.49367903458614315+0.0032451261202444464*I	-0.6462090438379011-0.2448912339537755*I
-0.19544733235173062+0.0403706168664397*I	-0.00754981312058359+0.10786793160100412*I	0.2059523593825013-0.19030628681052336*I	-0.3450906016226019-0.19681879907152633*I	0.2737038949930072+0.46391892658010714*I	0.3146343408174006-0.7222129985506434*I	0.2888821499709504+0.5399256779712048*I	-0.33441328067231185-0.20603282495458636*I	0.1759317068810679-0.2535066099562632*I	-0.028176922809636865+0.13012634801626893*I	-0.13675277154087095+0.07263380390593015*I	0.02917385304600628-0.04112102806985615*I	0.09619700370411512-0.015478492274134859*I	-0.028174605311915443+0.023317155815035826*I	-0.05703197060497146-0.01692953684823406*I	0.02525840458111025-0.012059342014836874*I	0.021921582303026696+0.03368949640839936*I	-0.02062179048754355+0.00620850413911006*I	0.006743327325072857-0.04231725498271392*I	0.014581083630838713-0.002845316131759892*I	-0.02701131810355182+0.046270786297496855*I	-0.007547495622849588+0.0010587393997724998*I	0.03750244289325324-0.04774167931361838*I	-0.044585674166703566+0.0652984446018678*I	0.024478174042924718-0.0430187001155611*I	0.030516771234577415-0.06252711508972308*I	-0.03989142066694538+0.08365755211565576*I	-0.003336749850644684+0.0554571220858893*I	0.03779172134647696-0.11842536315734273*I	-0.03510424454513301-0.040979754290178735*I	-0.010922501707198252+0.1417012356367464*I	0.08218894691803062+0.012279945615906859*I	-0.046286935909331466-0.14184904208931476*I	-0.13471463073203863+0.03930935681549702*I	0.13734719985843094+0.10270099985298194*I	0.1890966855858318-0.18995263209850166*I	-0.26345781654507616+0.08868044518944672*I	0.11801978025626908+0.42826307160683463*I	-0.07647855858504461-0.4304713067447093*I	-0.38171325603691253+0.17772024291025776*I	0.3181956065296932-0.3564473375461501*I	-0.34994576134242145+0.2741571192863215*I	-0.10544747754480603-0.4885149902658094*I	0.06634760457282635+0.3534560109012114*I	-0.19269270659283408+0.18751078716319217*I	0.27922564215117546-0.16396354431212012*I
-0.1328512181945502-0.39331392269100424*I	-0.0734451429951787+0.07394699967890715*I	0.23494736165781682+0.2905349376516229*I	0.14453202689898323-0.2570106758945223*I	-0.43587258011499297+0.06669544863907309*I	0.28888214997101175+0.5399256779712494*I	0.034380384223083926-0.8172210292341067*I	0.3051035749750796+0.4674229925183554*I	-0.45842761113919295+0.1674725592760955*I	0.14264473083665594-0.19161948258357422*I	0.2601322733279831+0.09886425704198895*I	-0.09925032864754291+0.02489212459236129*I	-0.12217182729543843-0.13345438519250638*I	0.06497021875171648+0.016646845964281228*I	0.03186488791514934+0.11030877228028071*I	-0.03949875018066443-0.03301489267568651*I	0.02303507334670647-0.06441412158605841*I	0.02192158230308241+0.033689496408430546*I	-0.05350270379835037+0.017583529420109913*I	-0.0107898930992313-0.02623189915527748*I	0.06849803201636634+0.01887988939503565*I	0.004215466848711818+0.01414544805901413*I	-0.07435611639126989-0.03854248374375003*I	0.09913568068677894+0.039436039956437706*I	-0.06343853615935721-0.016283525363767017*I	-0.08863595026328978-0.014163444966037879*I	0.11814305866446767+0.01709968806655*I	0.0632388274287975-0.03189335287672581*I	-0.15254551432743374+0.009642219129246002*I	-0.014448025486499127+0.08885872176454249*I	0.149602082279137-0.06874027599335307*I	-0.06975263189588131-0.13696433324697616*I	-0.08452450829233513+0.14881890218955882*I	0.20408560439796733+0.143974842043671*I	-0.07696825704119627-0.2155099559981949*I	-0.40496837568930455+0.0292800274755154*I	0.3797449539240942+0.07598695760280856*I	0.18948282092766988-0.5085445245674397*I	-0.18474931832681948+0.46339842398774456*I	0.3581438188808983+0.12858512210738102*I	-0.3474381156285023+0.17505347113521463*I	0.1724553790347097-0.3755780884270272*I	0.5435601610764065+0.28028737760137656*I	-0.39763466311440476-0.2208033818563063*I	-0.2258174213433864-0.26386585100642235*I	0.25806900489333484+0.47277263798340813*I
0.12200218935661676+0.03357638281249847*I	0.00925204995485634-0.029366847922602243*I	-0.13486547547865937+0.00724261059492315*I	-0.017864967953802446+0.12500942475200874*I	0.15971028187692-0.18100392450341984*I	-0.33441328067234527-0.20603282495460723*I	0.3051035749751446+0.46742299251839137*I	0.3043223859615743-0.7170960752863695*I	0.27181659893073856+0.529310119891066*I	-0.32516879853137043-0.2085729792187456*I	0.18014717372994463-0.23936116189715673*I	-0.0357244184325243+0.13118508741600157*I	-0.13047711359999453+0.057017462830758134*I	0.03451045453589921-0.041426189937462686*I	0.08250343917610098+0.0005614901368614979*I	-0.03093694532069255+0.023349997290158096*I	-0.03949875018060948-0.03301489267564947*I	0.025258404581091593-0.012059342014837842*I	0.004388361878690634+0.049774852235816035*I	-0.01785945047876818+0.006175662664013506*I	0.02043689185306337-0.05835723739374684*I	0.00924448214100527-0.0025401542641293445*I	-0.03328697604448675+0.06188712737267211*I	0.037030603273568906-0.08347962408628082*I	-0.018193910468182615+0.0541458470469307*I	-0.01979814706173438+0.0774790078882385*I	0.025284190931718818-0.10348245080312858*I	-0.013493799628479854-0.0633038040931476*I	-0.010922501707231495+0.14170123563675105*I	0.060578502001380416+0.03460399541885037*I	-0.03377940549453602-0.1567919544435037*I	-0.1182532335209733+0.017287471013149456*I	0.11564968965968918+0.13221270492171666*I	0.1825828535469002-0.16900012310193221*I	-0.23897964250219617+0.04566174507385662*I	0.1104647093630819+0.41008189212241913*I	-0.09467246905322-0.37632545969779824*I	-0.35692572893194113+0.18990080619664026*I	0.3190016234184993-0.41691108823370465*I	-0.3939563322054281+0.2733804302829157*I	-0.07647855858507097-0.430471306744719*I	0.13026285642477878+0.33260288423416434*I	-0.26426383343386817+0.1491441958770081*I	0.19607665317534187-0.10569631900880176*I	0.12657219136690115-0.009488530715014284*I	-0.17883173552227202-0.01731652440570627*I
-0.036728467372865545+0.34663055036269586*I	0.060581856873136004-0.03312800627148553*I	-0.04748362648142049-0.30058867983101833*I	-0.11968722050072281+0.0832493619860255*I	0.21385718791362412+0.18488403539249262*I	0.17593170688105286-0.253506609956278*I	-0.45842761113928365+0.16747255927604554*I	0.27181659893080345+0.5293101198911019*I	0.08065546963745594-0.9032408075845704*I	0.3093190418240273+0.4815684405774832*I	-0.5105607809287958+0.233829743277686*I	0.14892038877749347-0.20723582365876017*I	0.30354071694571394+0.05421315956911252*I	-0.11294389317561003+0.04093210700333784*I	-0.14654461222091583-0.11109749391443485*I	0.08250343917615609+0.0005614901368989113*I	0.03186488791507255+0.11030877228022805*I	-0.0570319706050013-0.01692953684826366*I	0.047407858272194306-0.08677101286408172*I	0.0356151468309846+0.017649513997346364*I	-0.09691114741586297+0.0622346268930871*I	-0.017065551040135445-0.010615558080087644*I	0.12063120180584293-0.04747729460666093*I	-0.15061656719944758+0.07659693446316615*I	0.08873348629483462-0.05897738264041994*I	0.11616312257988996-0.09353039618390818*I	-0.15329843230463708+0.12673839013070662*I	-0.044488776325619483+0.11988698994616333*I	0.16774196182404802-0.2066058444141596*I	-0.06975263189587742-0.13696433324694382*I	-0.10266438783717612+0.28668447061037305*I	0.23412635523713593+0.11294657386204952*I	-0.07621533906414041-0.33260612699971115*I	-0.45789267084046903+0.0909170707826609*I	0.4091545262937571+0.15206402830978388*I	0.2514634378638328-0.5993049039966138*I	-0.24818785448608782+0.4471148986240366*I	0.30666293236834713+0.2446180965270031*I	-0.2587046293337173+0.11607608849476253*I	0.1894828209276748-0.5085445245674135*I	0.45370026493107607+0.4233092930958037*I	-0.3534874891767283-0.08675294694410382*I	-0.17621851818374257-0.48757138348707435*I	0.12507754556877812+0.3677016576132232*I	0.04988112649032215+0.2770422514811557*I	-0.00949462416981678-0.448684785885924*I
-0.061420332483558965-0.06670438908401906*I	-0.010315154833223907+0.01714149315101731*I	0.07576011185105568+0.04287874511958825*I	0.019929370905078216-0.03858087380567499*I	-0.10346579549649543+0.010746676533209501*I	-0.028176922809624527+0.13012634801628092*I	0.1426447308366753-0.19161948258355874*I	-0.3251687985313925-0.20857297921875528*I	0.30931904182403847+0.48156844057748166*I	0.296774890338677-0.7160373358866335*I	0.27809225687161115+0.5136937788159051*I	-0.3198321970414564-0.2088781410863544*I	0.1664536092019038-0.2233211794861682*I	-0.03848675844131621+0.13121792889113906*I	-0.11294389317558466+0.04093210700332924*I	0.034510454535869386-0.041426189937469486*I	0.06497021875173219+0.016646845964299658*I	-0.028174605311896715+0.02331715581504725*I	-0.025805185652614183-0.04905487508668417*I	0.019921803091236995-0.011754180147204548*I	-0.0018872960622193556+0.0653911933109892*I	-0.010311954855907964+0.005116923264233027*I	0.01622142500425718-0.07250268545278743*I	-0.012243076168555328+0.09566018737264119*I	0.0008060168887720879-0.060463750687566827*I	-0.006979967589513318-0.0842563130896974*I	0.010775008491561407+0.11218953056801582*I	0.044117104790284876+0.056625881221213495*I	-0.046286935909321585-0.14184904208929736*I	-0.09664278860428431-0.005036578789829466*I	0.11564968965966552+0.13221270492172107*I	0.1609724086302101-0.1466760732989795*I	-0.22647211208740275+0.03071883271966822*I	0.1269261065741775+0.3880600063200691*I	-0.11636997925197595-0.3468137546290532*I	-0.3634395609708793+0.21085331519319322*I	0.3434797974614062-0.45992978834929304*I	-0.40151140309864075+0.2551992507985072*I	-0.09467246905325466-0.3763254596978039*I	0.1550503835297804+0.3447834475205373*I	-0.26345781654506295+0.08868044518946282*I	0.15206608231232785-0.10647300801221724*I	0.15554111032662102+0.04855515280607851*I	-0.11491648367030992-0.038169651072755224*I	-0.07157112684105316-0.038366591286169975*I	0.09568274654646296+0.07558374970901757*I
