0.18782622004437302-0.02201883341246949*I	0.6593947079895456-0.10441283130136106*I	-0.04936377264969861+0.00002619936838472092*I	-0.3184569585091524+0.10440533531433104*I	-0.017501748103691966+0.02193076674347571*I	0.3147837844840514-0.09979812412339074*I	0.08359636303293043-0.042919851187836165*I	-0.3513041391168931+0.00001793423165579941*I	-0.10800645780435617+0.042932548422010844*I	0.3800465963364314+0.09977009366273804*I
0.6593947079895457-0.10441283130136106*I	0.0018199111840574989-0.49723878712987035*I	0.34093774948039335-7.495987030077186*^-6*I	0.1068146315619392+0.4971834323355106*I	-0.31845695850915257+0.10440533531433112*I	-0.17368015231532985-0.4752264662236501*I	0.281936603876311-0.20418552520606606*I	-0.037037616104712776+0.00001968686213535409*I	-0.6306522507700074+0.20420085919575504*I	0.13664253621061698+0.47524615308578555*I
-0.049363772649698594+0.000026199368384724707*I	0.34093774948039335-7.495987030057156*^-6*I	0.12096069929098249-0.00006186730060907605*I	0.3409377494803931-7.495987030041861*^-6*I	-0.049363772649698615+0.00002619936838472794*I	-0.3513041391168931+0.000017934231655804583*I	-0.024410094771425788+0.000012697234174680332*I	0.3435262417035897-0.000010096228996905202*I	-0.024410094771425802+0.000012697234174686651*I	-0.35130413911689323+0.0000179342316558192*I
-0.3184569585091525+0.10440533531433101*I	0.10681463156193931+0.4971834323355105*I	0.3409377494803933-7.49598703002341*^-6*I	0.001819911184057471-0.49723878712987035*I	0.6593947079895457-0.10441283130136117*I	0.13664253621061695+0.47524615308578544*I	-0.6306522507700075+0.20420085919575504*I	-0.03703761610471293+0.000019686862135492866*I	0.28193660387631087-0.20418552520606603*I	-0.17368015231532985-0.47522646622365006*I
-0.01750174810369198+0.0219307667434757*I	-0.31845695850915257+0.10440533531433106*I	-0.04936377264969861+0.000026199368384732195*I	0.6593947079895458-0.10441283130136111*I	0.18782622004437308-0.02201883341246952*I	0.3800465963364313+0.09977009366273806*I	-0.10800645780435622+0.04293254842201086*I	-0.3513041391168932+0.000017934231655823696*I	0.08359636303293047-0.042919851187836186*I	0.3147837844840516-0.09979812412339079*I
0.31478378448405153-0.09979812412339073*I	-0.17368015231532988-0.47522646622365006*I	-0.3513041391168931+0.000017934231655787267*I	0.13664253621061698+0.47524615308578555*I	0.3800465963364313+0.09977009366273812*I	-0.05682277397060016-0.4543324380762441*I	0.607975187885935-0.19517422338135226*I	-0.03673625131641145+0.00001920974042393664*I	-0.2643856596245143+0.19516399682031715*I	0.23977476724456837+0.4542373817792896*I
0.08359636303293043-0.042919851187836165*I	0.281936603876311-0.2041855252060661*I	-0.024410094771425757+0.00001269723417467259*I	-0.6306522507700077+0.2042008591957551*I	-0.10800645780435629+0.04293254842201089*I	0.6079751878859351-0.1951742233813523*I	0.2356617298380645-0.08397993285088345*I	0.34358952826142086-0.000010226561035164838*I	-0.13909783515439647+0.08393072908606525*I	-0.2643856596245143+0.19516399682031715*I
-0.3513041391168931+0.00001793423165582669*I	-0.0370376161047129+0.000019686862135472714*I	0.3435262417035896-0.000010096228996906128*I	-0.03703761610471289+0.000019686862135327292*I	-0.3513041391168931+0.00001793423165579615*I	-0.036736251316411485+0.000019209740424079205*I	0.3435895282614207-0.000010226561035098387*I	0.14621574195755668-0.00007584655653050925*I	0.3435895282614208-0.0000102265610351581*I	-0.03673625131641148+0.000019209740423940203*I
-0.1080064578043562+0.04293254842201086*I	-0.6306522507700076+0.2042008591957551*I	-0.024410094771425812+0.00001269723417469601*I	0.281936603876311-0.20418552520606614*I	0.08359636303293053-0.042919851187836214*I	-0.26438565962451427+0.1951639968203172*I	-0.13909783515439644+0.08393072908606526*I	0.3435895282614208-0.000010226561035130144*I	0.2356617298380645-0.08397993285088347*I	0.6079751878859351-0.19517422338135232*I
0.3800465963364313+0.09977009366273804*I	0.13664253621061706+0.47524615308578555*I	-0.3513041391168932+0.000017934231655840352*I	-0.17368015231532996-0.47522646622365017*I	0.3147837844840514-0.09979812412339086*I	0.23977476724456837+0.45423738177928963*I	-0.2643856596245142+0.19516399682031718*I	-0.03673625131641145+0.00001920974042404599*I	0.6079751878859351-0.19517422338135232*I	-0.05682277397060023-0.45433243807624424*I
