-0.5663934467117158-0.034797522241260426*I	-0.2837005737255822-0.04328888065975362*I	-0.222298477133469-0.08551719593548207*I	-0.11043565111845727-0.06406390009812231*I	-0.08471903936585193-0.0925694027721861*I	-0.028321181528705962-0.054838992502034146*I	0.00598067081679916-0.059880164265315936*I	0.022973950258756416-0.02705938872669131*I	0.05788420496367099-0.015347233789911789*I	0.043299084399208175-0.0016348135614339461*I	0.06248708618477157+0.010798122180685496*I	0.031910057453144944+0.006797465392752569*I	0.02622355328151067+0.00809564060542133*I	0.04099223023351525+0.015705793134990577*I	0.0877364173469752+0.035562365086829126*I	0.0985060375535299+0.024849879122368582*I	0.12362576585497856+0.022712326088914683*I	0.09464352041766178-0.013976896068325887*I	0.08159761825284334-0.046230327720990616*I	0.021967508124224683-0.0845690734959345*I	-0.0265170733916475-0.12899372908320375*I	-0.09677135373018235-0.1384315752025843*I	-0.1578020937699277-0.1632669700724214*I	-0.22386209330659781-0.13036279409505086*I	-0.24224908476835458-0.11360201536700718*I	-0.29087668788521137-0.053391591826279186*I
-0.2837005737255823-0.043288880659753615*I	-0.6035364667747584-0.054209357936801095*I	-0.3941362248440395-0.10735278075787594*I	-0.19168522234115162-0.08139382801448439*I	-0.13875683264716318-0.1189028926001565*I	-0.051833395922035154-0.07223253854981089*I	-0.005347231269949503-0.08189838122872553*I	0.021917187575418186-0.03978071647413429*I	0.06627303465796464-0.028694202288125338*I	0.05089317366399222-0.008462755805554098*I	0.07520914185235315+0.005162651831318553*I	0.03853193127584533+0.00430358648100672*I	0.03191005745314497+0.006797465392752542*I	0.050178708190436946+0.01459017630510003*I	0.10758821033390024+0.03375820686460648*I	0.11965682567488736+0.01850382050142771*I	0.14985047357198358+0.01250779661547651*I	0.11142580568950249-0.03153303738476585*I	0.09363707828313016-0.07148658083756917*I	0.015042715578034506-0.11566371006878477*I	-0.04648266407725165-0.16816165619648474*I	-0.14223726678518694-0.17690979918087507*I	-0.21019779591832286-0.20473046919951285*I	-0.3004877512285958-0.16279813093312526*I	-0.23103820746622689-0.1404655052615764*I	-0.18515545707042633-0.0661053602399414*I
-0.22229847713346895-0.08551719593548207*I	-0.3941362248440396-0.10735278075787594*I	-0.8734109632110366-0.2128841209489286*I	-0.4224574063727456-0.16219177325991013*I	-0.30103684568252176-0.23796676297298425*I	-0.1157828823884068-0.1459622813268479*I	-0.020854163585381676-0.16779680082741405*I	0.03795185312925868-0.08353319479015954*I	0.12635196196524184-0.06442927587454247*I	0.09818309211110962-0.02189673689537286*I	0.1465948444299533+0.003546528996194815*I	0.07520914185235314+0.005162651831318511*I	0.06248708618477159+0.010798122180685406*I	0.09850603755352995+0.02484987912236844*I	0.21136218320195385+0.0582746911757435*I	0.234141788204707+0.026578776189032934*I	0.29295980145479733+0.01204436345475277*I	0.21511706609541653-0.07369609044189215*I	0.1787063107161746-0.15251173071528001*I	0.019839674811704257-0.236977544766845*I	-0.10272154890873178-0.33849102687661614*I	-0.2986659389125554-0.3533634427935699*I	-0.4265682519299298-0.40586271452263245*I	-0.6115101349219917-0.3221859611239144*I	-0.4000511785382823-0.27686898543942856*I	-0.2238620933065978-0.13036279409505083*I
-0.11043565111845727-0.06406390009812231*I	-0.1916852223411516-0.08139382801448439*I	-0.42245740637274554-0.16219177325991013*I	-0.6553698626967936-0.12644189648661203*I	-0.3994834561139891-0.18925116198660163*I	-0.1697680347657334-0.12117454448861882*I	-0.07248379798919846-0.1475970948882821*I	-0.0009402222580428286-0.08069529435536518*I	0.06986191058240383-0.07673572939740729*I	0.06044911885126365-0.035477129993127784*I	0.09818309211110976-0.021896736895373078*I	0.05089317366399229-0.008462755805554237*I	0.043299084399208265-0.0016348135614341034*I	0.06947811748445051+0.003913644196327511*I	0.1498504735719838+0.012507796615476139*I	0.16160451387993965-0.016942861079666242*I	0.2012252886170307-0.03772837397296321*I	0.13469954125292213-0.09715988956735754*I	0.1033678094947322-0.15565385958100866*I	-0.030811461095684306-0.20844283656564128*I	-0.11656071763519273-0.27621705003708236*I	-0.2854450356505613-0.27846184100191024*I	-0.2775208715434786-0.3086271614580612*I	-0.3273927238556134-0.2430151594208165*I	-0.21019779591832294-0.20473046919951277*I	-0.1153322941581694-0.09669277069318379*I
-0.08471903936585193-0.09256940277218606*I	-0.1387568326471632-0.11890289260015648*I	-0.3010368456825217-0.2379667629729842*I	-0.39948345611398917-0.18925116198660158*I	-0.8095460874305667-0.28811151900415677*I	-0.35618437171478085-0.19088597554803577*I	-0.18066555453407876-0.24251587458221116*I	-0.04057374053605331-0.14079962949552974*I	0.06785647588090098-0.14890303804130792*I	0.06986191058240393-0.07673572939740748*I	0.12635196196524215-0.06442927587454306*I	0.06627303465796479-0.02869420228812567*I	0.05788420496367117-0.015347233789912129*I	0.09464352041766205-0.013976896068326408*I	0.20522338410782243-0.023518001632077044*I	0.215117066095417-0.07369609044189304*I	0.26644272806315045-0.11694936562845214*I	0.1593379425987501-0.19642187250948695*I	0.1086406342932227-0.28021633570087334*I	-0.10551638094136316-0.342490459739528*I	-0.22134486782210752-0.4293807161547092*I	-0.4948991063801049-0.4207319306881752*I	-0.3449706336770864-0.4520930422436231*I	-0.2986659389125555-0.35336344279356974*I	-0.18431916716157531-0.29226069915562497*I	-0.09677135373018238-0.13843157520258423*I
-0.028321181528705948-0.05483899250203409*I	-0.05183339592203514-0.07223253854981083*I	-0.11578288238840673-0.1459622813268478*I	-0.16976803476573338-0.12117454448861874*I	-0.3561843717147808-0.19088597554803569*I	-0.6044766890328013-0.1349046522921664*I	-0.3242743142616356-0.18408851015528357*I	-0.13123610348988776-0.11687095800761248*I	-0.040573740536053136-0.14079962949553013*I	-0.0009402222580426358-0.08069529435536557*I	0.03795185312925905-0.0835331947901603*I	0.021917187575418363-0.039780716474134684*I	0.022973950258756586-0.027059388726691676*I	0.04194768820505226-0.03544668158109404*I	0.09363707828313059-0.07148658083757026*I	0.08452083306248545-0.11175006587245828*I	0.10336780949473265-0.15565385958100977*I	0.019367247094753126-0.1938526602605422*I	-0.00897250730129188-0.24245884317247676*I	-0.1657882099756734-0.25995802050048317*I	-0.12767039797149463-0.2961193648425852*I	-0.2159669181661106-0.2745481968055826*I	-0.11656071763519271-0.27621705003708197*I	-0.1002895785801349-0.21235648076196845*I	-0.046482664077251705-0.1681616561964844*I	-0.026904972627017586-0.08021702848769108*I
0.005980670816799196-0.05988016426531582*I	-0.005347231269949469-0.0818983812287254*I	-0.020854163585381585-0.16779680082741377*I	-0.07248379798919838-0.1475970948882819*I	-0.18066555453407873-0.24251587458221097*I	-0.32427431426163555-0.1840885101552835*I	-0.7208354479642834-0.2692177562180509*I	-0.3242743142616353-0.1840885101552839*I	-0.18066555453407823-0.24251587458221222*I	-0.07248379798919799-0.14759709488828293*I	-0.02085416358538094-0.1677968008274154*I	-0.005347231269949145-0.08189838122872627*I	0.00598067081679947-0.05988016426531659*I	0.02196750812422514-0.08456907349593552*I	0.055080544861196824-0.17522405680419656*I	0.01983967481170531-0.23697754476684713*I	0.02090421694624819-0.31577870078770426*I	-0.10551638094136243-0.34249045973952974*I	-0.1336084504751313-0.3938183510678818*I	-0.35540083859305893-0.3801762584308175*I	-0.13360845047513184-0.3938183510678805*I	-0.1055163809413632-0.3424904597395276*I	0.020904216946246973-0.315778700787701*I	0.019839674811704292-0.23697754476684443*I	0.05508054486119586-0.1752240568041938*I	0.021967508124224697-0.08456907349593425*I
0.022973950258756426-0.02705938872669122*I	0.021917187575418197-0.039780716474134184*I	0.03795185312925875-0.08353319479015933*I	-0.0009402222580428293-0.080695294355365*I	-0.0405737405360533-0.14079962949552954*I	-0.13123610348988773-0.11687095800761235*I	-0.3242743142616353-0.1840885101552838*I	-0.6044766890328007-0.13490465229216683*I	-0.35618437171478-0.19088597554803674*I	-0.16976803476573285-0.12117454448861956*I	-0.11578288238840609-0.145962281326849*I	-0.05183339592203479-0.07223253854981145*I	-0.028321181528705674-0.05483899250203464*I	-0.02690497262701718-0.08021702848769197*I	-0.04648266407725084-0.1681616561964863*I	-0.10028957858013389-0.21235648076197036*I	-0.11656071763519152-0.27621705003708436*I	-0.21596691816610963-0.27454819680558434*I	-0.12767039797149385-0.2961193648425865*I	-0.165788209975673-0.25995802050048356*I	-0.008972507301291932-0.24245884317247632*I	0.019367247094752814-0.1938526602605411*I	0.10336780949473202-0.15565385958100786*I	0.08452083306248492-0.11175006587245669*I	0.09363707828313002-0.07148658083756862*I	0.041947688205052-0.035446681581093285*I
0.05788420496367101-0.015347233789911659*I	0.06627303465796465-0.028694202288125185*I	0.1263519619652419-0.06442927587454216*I	0.06986191058240383-0.07673572939740704*I	0.067856475880901-0.1489030380413076*I	-0.04057374053605311-0.14079962949553*I	-0.18066555453407823-0.24251587458221208*I	-0.35618437171478-0.19088597554803677*I	-0.8095460874305653-0.2881115190041586*I	-0.39948345611398817-0.18925116198660294*I	-0.3010368456825206-0.23796676297298613*I	-0.1387568326471626-0.11890289260015746*I	-0.08471903936585148-0.0925694027721869*I	-0.0967713537301817-0.1384315752025856*I	-0.18431916716157393-0.29226069915562786*I	-0.2986659389125538-0.35336344279357274*I	-0.34497063367708436-0.45209304224362684*I	-0.4948991063801032-0.4207319306881781*I	-0.22134486782210602-0.42938071615471163*I	-0.1055163809413624-0.3424904597395293*I	0.10864063429322296-0.28021633570087356*I	0.15933794259874998-0.19642187250948626*I	0.2664427280631499-0.11694936562845035*I	0.21511706609541653-0.07369609044189145*I	0.20522338410782182-0.02351800163207526*I	0.09464352041766175-0.0139768960683256*I
0.0432990843992082-0.00163481356143386*I	0.05089317366399225-0.008462755805553997*I	0.09818309211110969-0.02189673689537264*I	0.060449118851263674-0.03547712999312762*I	0.06986191058240399-0.07673572939740728*I	-0.0009402222580425925-0.08069529435536546*I	-0.0724837979891979-0.14759709488828288*I	-0.16976803476573282-0.12117454448861957*I	-0.3994834561139881-0.18925116198660294*I	-0.6553698626967929-0.126441896486613*I	-0.4224574063727447-0.16219177325991144*I	-0.1916852223411511-0.08139382801448505*I	-0.11043565111845689-0.06406390009812288*I	-0.1153322941581689-0.09669277069318467*I	-0.21019779591832188-0.20473046919951468*I	-0.3273927238556121-0.2430151594208185*I	-0.2775208715434772-0.30862716145806374*I	-0.28544503565056006-0.2784618410019122*I	-0.11656071763519164-0.2762170500370842*I	-0.030811461095683612-0.20844283656564236*I	0.10336780949473257-0.1556538595810091*I	0.13469954125292224-0.09715988956735734*I	0.20122528861703048-0.037728373972962345*I	0.1616045138799395-0.016942861079665434*I	0.1498504735719835+0.012507796615477094*I	0.06947811748445037+0.003913644196327941*I
