0.2499134057364783-1667.1477738347492*I	0.49994226835336275-0.5772836072802382*I	0.24997113425615627+1666.5704402332424*I	-1.7594789514241427*^-9+0.2886418012345245*I	-0.24994227183551188-1666.2817984320075*I	-0.41657044991923375-1666.570415239015*I	-0.33328521960762336-0.28857514996241435*I	-0.0833140883144032+1666.8590570421745*I	0.16668590274128123+0.5772002903035992*I	0.5832563599996408-1666.5705152188095*I
0.49994226835356925-0.577283607280137*I	-0.000028872511133027793-0.8659254162132023*I	0.49994226659367624-0.28864180604581413*I	0.4999422598354614+0.000049989414796169165*I	-1.759273338119982*^-9+0.28864180123462674*I	-0.49991339741461127+0.2885918118200064*I	-0.4998845364741559+1.925121230627485*^-9*I	1.5088743310354147*^-8+0.5771836265259326*I	3.33187565671988*^-9+0.8658254306451166*I	0.49991341250397436+0.2885918147062298*I
0.24997113425624745+1666.5704402332417*I	0.49994226659388297-0.28864180604571305*I	0.24994226815703083-1666.8591320335142*I	0.49994226659388163-0.2886418060457118*I	0.249971134256246+1666.570440233242*I	-0.08331408831431139+1666.8590570421745*I	-0.16659931686634008+0.288625140341183*I	0.08337182176591502-1666.2818734156497*I	-0.1665993168663411+0.2886251403411842*I	-0.08331408831431122+1666.859057042174*I
-1.7598087746561282*^-9+0.2886418012348109*I	0.4999422598354615+0.000049989414795713184*I	0.4999422665942118-0.2886418060459988*I	-0.000028872511136262622-0.8659254162131993*I	0.4999422683530305-0.5772836072799493*I	0.4999134125034388+0.28859181470641443*I	3.3318789287379162*^-9+0.8658254306451135*I	1.508928207425255*^-8+0.5771836265257454*I	-0.49988453647415615+1.9251217937337014*^-9*I	-0.4999133974151468+0.2885918118201912*I
-0.24994227183574774-1666.281798432007*I	-1.7594797811369602*^-9+0.28864180123452515*I	0.2499711342563914+1666.570440233242*I	0.49994226835336064-0.5772836072802363*I	0.2499134057362412-1667.1477738347492*I	0.5832563599994058-1666.5705152188095*I	0.16668590274128353+0.5772002903035973*I	-0.0833140883141652+1666.8590570421743*I	-0.3332852196076225-0.288575149962415*I	-0.4165704499194687-1666.5704152390144*I
-0.4165704499193247-1666.570415239015*I	-0.4999133974148179+0.2885918118199054*I	-0.08331408831431136+1666.859057042175*I	0.49991341250376886+0.28859181470612766*I	0.5832563599995508-1666.5705152188102*I	-0.08331410402609898-1666.8591653591523*I	0.1667436194384349-0.28864180893179037*I	0.08337180230095514+1666.2818817470577*I	0.16657045935153741-0.288541823365576*I	-0.0833140940284082-1666.8589653937902*I
-0.3332852196073857-0.28857514996252615*I	-0.49988453647415565+1.9251217154854123*^-9*I	-0.16659931686657747+0.2886251403412954*I	3.331878927227738*^-9+0.8658254306451137*I	0.16668590274152087+0.5772002903034854*I	0.16674361943867227-0.2886418089319025*I	0.000028852516258237587-0.8658587735973317*I	0.3333140787897334-0.5771836322972534*I	0.49982682477682294+0.000016669550903834384*I	0.16657045935177367-0.2885418233656871*I
-0.08331408831432754+1666.859057042174*I	1.5088949948961197*^-8+0.5771836265260342*I	0.08337182176593018-1666.2818734156497*I	1.508895225432738*^-8+0.5771836265260318*I	-0.08331408831432519+1666.8590570421745*I	0.08337180230093995+1666.281881747057*I	0.33331407878997105-0.577183632297365*I	-0.08325639575353702-1667.436249005884*I	0.33331407878997327-0.5771836322973675*I	0.08337180230093985+1666.281881747057*I
0.16668590274125974+0.5772002903038682*I	3.331875563851765*^-9+0.8658254306451167*I	-0.16659931686631974+0.2886251403409153*I	-0.4998845364741558+1.925121347665893*^-9*I	-0.3332852196076436-0.28857514996214645*I	0.16657045935151593-0.2885418233653071*I	0.4998268247768231+0.000016669550904253784*I	0.33331407878999464-0.577183632297636*I	0.000028852516261677218-0.8658587735973345*I	0.1667436194384146-0.2886418089315226*I
0.5832563599995179-1666.5705152188095*I	0.49991341250376775+0.2885918147061287*I	-0.08331408831427951+1666.8590570421743*I	-0.4999133974148168+0.2885918118199043*I	-0.41657044991935527-1666.5704152390147*I	-0.08331409402843996-1666.8589653937897*I	0.16657045935153633-0.2885418233655749*I	0.08337180230098695+1666.2818817470572*I	0.16674361943843596-0.2886418089317915*I	-0.0833141040261308-1666.8591653591516*I
