-0.33953889387899694-1.5518653584422613*I	0.4030355952616884-0.6855570688373734*I	0.78280949295997+0.797712279161625*I	0.08882895673435219+0.4111560830394229*I	-0.6850565249438789-0.345449470713933*I	-0.08075380608581632-0.2048076090295812*I	0.5962068574885779+0.1201691761620022*I	0.07266732356413741+0.14680191934823217*I	-0.5162581213760923+0.04130566838869667*I	-0.06459074640516167-0.10444039645214843*I	0.4451978562907691-0.1561836454114192*I	0.05651285845462041+0.07909155961182825*I	-0.38302580283472487+0.24317870969858463*I	-0.048437896586540116-0.05969572831345627*I	0.3297381470166986-0.30883916705372755*I	0.04036326053347755+0.04527276276439516*I	-0.28533403315359684+0.358635169768509*I	-0.03228980504928231-0.0335197996344501*I	0.24981189561942274-0.3955037203858991*I	0.02421678908263174+0.023760608751940308*I	-0.22317105156765216+0.42163796833412487*I	-0.0161443078246278-0.015208188554017944*I	0.20541079214170688-0.43836536131276244*I	0.008072073669481448+0.007428170138404535*I	-0.19653076828826227+0.44653554125764044*I	-0.22421126523244525+0.48378057832182864*I	-0.05005324540959444+0.08564551602289432*I	0.23398026897489219-0.4744424201076394*I	0.1019733048982581-0.16919021485543237*I	-0.2535184741855888+0.45527166207477204*I	-0.15762704776854558+0.24837642665097506*I	0.28282655077597724-0.4253198827315409*I	0.21888182601442407-0.32075285992484853*I	-0.3219050284361755+0.38277425701873025*I	-0.28760504671491843+0.38320156337978606*I	0.3707557138547261-0.3253330920247412*I	0.3656656516292148-0.43226587312465914*I	-0.42937902711530795+0.24813905195035463*I	-0.4549319647161336+0.46208305847417586*I	0.49777991150584616-0.14649769289786996*I	0.5572773613125047-0.4670966532415643*I	-0.5759563801058377+0.0031263381436200696*I	-0.6745709454190201+0.4292875524488602*I	0.6639260426767309+0.1901321627738025*I	0.8087017480911228-0.34037774216394723*I	-0.7616718730338737-0.5862743861426737*I	-0.96154291092312+0.04100155530824287*I	0.36930566148784266+1.1518062119264418*I	0.5850848262209692+0.42823606808306897*I	0.22331643493557113-1.0214608715597266*I
0.40303559526165156-0.6855570688373822*I	-0.0954659845094702-0.8726978193034317*I	0.4918645519960008-0.2744009857979414*I	0.4544962591861393-0.06182460196561573*I	0.008075150648556443+0.20634847400984566*I	-0.000022561436873989177+0.1348570746112317*I	-0.00808648252165742-0.05800568968134704*I	-7.711968794752789*^-6-0.014221970505872634*I	0.008076577158932105+0.042361522896084094*I	-2.5976358556935265*^-6+0.015466077996360189*I	-0.008077887950574151-0.0253488368403242*I	-2.1680910261266152*^-6-0.005411823417071791*I	0.008074961868103185+0.019395831298354375*I	-1.1478511769541771*^-7+0.004520787034367996*I	-0.008074636053029457-0.014422965549071048*I	-8.525830414185011*^-7-0.002427275003992432*I	0.008073455484183116+0.011752963129937705*I	2.3478679073201053*^-7+0.0018125202462854178*I	-0.008073015966688833-0.009759190882502357*I	-3.863656970323412*^-7-0.0010970642938016614*I	0.008072481257993772+0.008552420197956958*I	1.608041258293713*^-7+0.0007021834531137117*I	-0.008072234155109628-0.007780018415612384*I	-1.168176172205472*^-7-0.00031986208080802723*I	0.008072073669521476+0.0074281701384052*I	0.008880140671106035+0.008490042025686836*I	0.0016969300728974209+0.0019099880757833003*I	-0.008880279558970208-0.008939534406063664*I	-0.0033938973860953335-0.003962569478884945*I	0.0088808101873829+0.009801735810314951*I	0.005091287507803827+0.006191170591255724*I	-0.008881141903539695-0.011449758621639605*I	-0.006788672610871749-0.009025826078366645*I	0.008882594125165406+0.013542206855090095*I	0.008487424885055871+0.012168402229615368*I	-0.008882574586727908-0.017957966670748456*I	-0.010185416674093823-0.0174983117609089*I	0.008886680514187737+0.02222564331470685*I	0.011888025935928859+0.022549799440680585*I	-0.008883445902433357-0.037937167314850015*I	-0.013585722194763323-0.038930958302101144*I	0.008898780631765805+0.04535276003748896*I	0.015302339006776779+0.04645658156919179*I	-0.008870657937121608-0.18444055410658874*I	-0.016992024271363766-0.1913346143392986*I	-0.4455703971884521+0.15395004125014927*I	-0.4811951682803643+0.15437574274433596*I	0.18199329242035198+0.6326321504361122*I	0.18958650116179393+0.8159024092040867*I	0.5387365835904034+0.11854474002278509*I
0.7828094929599299+0.7977122791616145*I	0.4918645519959636-0.2744009857979503*I	-0.24178592586294967-1.0996025499945592*I	0.4111107459102046-0.47920859482751776*I	0.6939598255046918+0.5724319846096987*I	0.080742474212715+0.35315039335807974*I	-0.6051077888313702-0.18397462616323204*I	-0.07267722892686283-0.1624460861334948*I	0.5251465924032077+0.005291199139280488*I	0.06458943561352093+0.12145308250790808*I	-0.4540860679200851+0.12830073267585687*I	-0.05651578453709177-0.08504456515379781*I	0.39191020047276826-0.22184410276658073*I	0.04843822240161419+0.06466859406274093*I	-0.33862168897158645+0.2929747124133553*I	-0.04036444110232419-0.04794276518352871*I	0.2942160094825113-0.34570771767112674*I	0.03229024456677684+0.035513571881884864*I	-0.2586931891018687+0.38476941771674344*I	-0.02421732379132704-0.024967379436485557*I	0.23205163619346475-0.4122311133644983*I	0.016144554927511386+0.01598059033636236*I	-0.2142910277141676+0.42980814827900427*I	-0.008072234155069215-0.007780018415611097*I	0.20541079214175004-0.4383653613127611*I	0.23398026897486296-0.47444242010764015*I	0.051920059488589104-0.0835446988325404*I	-0.24374947044319947+0.46460982028892517*I	-0.10570698827991092+0.16483172781839775*I	0.2632883455652905-0.4444906407644444*I	0.16322808314418863-0.24156664812934445*I	-0.2925969518457332+0.41272603636192856*I	-0.22635026846899056+0.310825130105907*I	0.331677236194543-0.36787871773754377*I	0.2969424309287031-0.3698171696696977*I	-0.38052834169679367+0.3055802169443759*I	-0.37687135980189446+0.4130187487293255*I	0.4391565982452465-0.22369173297222913*I	0.46801104822559897-0.43727946789202116*I	-0.5075554957152542+0.10476769719612433*I	-0.5722255488225747+0.4242739576814728*I	0.5857495740767844+0.04676080801955509*I	0.6914081639846313-0.37818684295665006*I	-0.6737022104629748-0.39301588522525716*I	-0.8274121082510574+0.12991136559314564*I	0.27155983113070264+0.755663988557556*I	0.43224366338899345+0.12885988122735384*I	-0.16904977661041268-0.4559290457759608*I	-0.3764580847020749+0.4692376233913098*I	0.36930566148787536+1.1518062119264298*I
0.0888289567343302+0.4111560830394102*I	0.4544962591861211-0.06182460196561651*I	0.4111107459102064-0.479208594827507*I	-0.09548854594635184-0.7378407446921662*I	0.4837780694743372-0.3324066754792812*I	0.4544885472173534-0.076046572471478*I	0.016151727807504505+0.24870999690593368*I	-0.000025159072731134162+0.15032315260758697*I	-0.016164370472247856-0.08335452652168089*I	-9.880059841283493*^-6-0.019633793922938635*I	0.016151539027030225+0.0617573541944541*I	-2.7124209808114736*^-6+0.019986865030725408*I	-0.016152524003606027-0.03977180238941417*I	-3.020674071299383*^-6-0.007839098421077953*I	0.016148417352285796+0.031148794428295986*I	1.200016711423561*^-7+0.006333307280655465*I	-0.01614765201971943-0.02418215643157481*I	-1.2389487471333366*^-6-0.0035243392978055598*I	0.016145936742167785+0.020305383327883234*I	3.9559092014879*^-7+0.0025147036994299177*I	-0.01614525012178567-0.01753920929806931*I	-5.031833097225361*^-7-0.001416926374594419*I	0.016144554927507666+0.015980590336333943*I	1.6080414249659445*^-7+0.0007021834531072873*I	-0.01614430782460592-0.015208188553996494*I	-0.017760420230064015-0.01742957643172091*I	-0.0033938973861078027-0.003962569478873393*I	0.01776095085845955+0.01829177783596181*I	0.00678821758068921+0.008101158667011462*I	-0.017761421462504666-0.020389293027699783*I	-0.010182569996961256-0.012988395557265778*I	0.017763404312544282+0.02334394266537317*I	0.013578712392858667+0.018359572820861654*I	-0.017763716490258503-0.029407725292380137*I	-0.016974089284953055-0.026524137839255987*I	0.01776927463935715+0.03576785016981246*I	0.020375450820976814+0.0347182016702901*I	-0.017766020489153458-0.05589513398560242*I	-0.023771138868838533-0.05642927006298968*I	0.017785461145974655+0.06757840335221016*I	0.027190364942715806+0.06900638100985242*I	-0.017754103839552466-0.22237772142144985*I	-0.03057774646611782-0.2302655726413822*I	-0.436671616556677+0.19930280128763736*I	-0.4658928292736025+0.20083232431350492*I	0.1731226344832213+0.44819159632948763*I	0.17259447689044166+0.6245677948647642*I	0.09316618640197488+0.27249478127293414*I	-0.4811951682803481+0.1543757427443307*I	-0.356743291170054+0.5140874104132943*I
-0.6850565249438617-0.345449470713936*I	0.008075150648572723+0.20634847400985373*I	0.6939598255046929+0.5724319846097101*I	0.48377806947433855-0.33240667547927044*I	-0.16183718975046865-0.9381277054438549*I	0.41918732306912665-0.43684707193142724*I	0.6228995604193149+0.4575540075869782*I	0.07266458626211893+0.32780155651774767*I	-0.5429357353753324-0.09697956187608216*I	-0.06460226705873852-0.14305025483513473*I	0.47185893658523675-0.060369258215860394*I	0.056514799560515507+0.10703011695883782*I	-0.40968195405697383+0.17809673539062573*I	-0.04844232905293392-0.07329160202385852*I	0.35638806293854364-0.2587126533839648*I	0.04036520643489054+0.05490940318024985*I	-0.3119808449198462+0.3191089603615962*I	-0.03229195984432852-0.039390344985575934*I	0.27645575005658635-0.36243511064974543*I	0.024218010411709318+0.027733553466299417*I	-0.24981316524835934+0.39293959766163394*I	-0.01614525012178984-0.017539209298097633*I	0.23205163619346098-0.41223111336452906*I	0.008072481257971114+0.00855242019794914*I	-0.22317105156767264+0.4216379683341469*I	-0.253518474185578+0.4552716620747695*I	-0.05565374287025538+0.07918621179551827*I	0.2632883455652891-0.4444906407644529*I	0.11317483773453588-0.1559211321064434*I	-0.28282794810334855+0.42206419457611993*I	-0.17443020898040218+0.2272804312733515*I	0.3121390309837992-0.3870494757704492*I	0.24128868805841772-0.29063095787419824*I	-0.3512202651063567+0.3355319962875739*I	-0.3156165815559351+0.34064231545544404*I	0.40007812058510345-0.2662373586850466*I	0.3992878275251365-0.37483076443708896*I	-0.45870481029671367+0.16220886219011504*I	-0.4941649439083283+0.37520964793661876*I	0.5271262608161614-0.03043323205480792*I	0.6021418508976636-0.34836965760712885*I	-0.6053013260724336-0.2913745261727656*I	-0.7250667116546251+0.12489777082577598*I	0.1933833625307591+0.6122926338033136*I	0.3149500792825254+0.0910507804346375*I	-0.08108011403952495-0.2626705448585678*I	-0.24232728203002127+0.5581474336761971*I	0.27155983113071164+0.7556639885575476*I	-0.1528411628320334-0.2993761868557182*I	-0.7616718730338923-0.5862743861426887*I
-0.08075380608580081-0.2048076090295582*I	-0.000022561436875031963+0.13485707461126503*I	0.08074247421269956+0.35315039335809345*I	0.45448854721735027-0.07604657247147728*I	0.4191873230691384-0.4368470719314401*I	-0.09549114358221916-0.7223746666958349*I	0.47570018152375093-0.3577555123196199*I	0.45448637912631323-0.08145839588856701*I	0.02422668967560476+0.26810582820428364*I	-0.000025273857852211928+0.15484393964196794*I	-0.02423900652527829-0.09777749207073322*I	-0.000010732642881113041-0.02206106892691683*I	0.024224994511216576+0.07351031732438897*I	-2.47763419511111*^-6+0.021799385277011522*I	-0.024225539970303148-0.04953099327191282*I	-3.4070397841818385*^-6-0.008936162714879235*I	0.024220898610269947+0.0397012146262495*I	2.808058086025333*^-7+0.007035490733795566*I	-0.024219886174806474-0.03196217484715523*I	-1.3557663330413796*^-6-0.003844201378575737*I	0.024218010411702455+0.027733553466298605*I	3.9559092186215467*^-7+0.0025147036994093873*I	-0.024217323791318194-0.02496737943650726*I	-3.863657064096058*^-7-0.0010970642938182016*I	0.024216789082611972+0.02376060875194361*I	0.02664123041745456+0.027231312242048143*I	0.005091287507812306+0.0061911705912676435*I	-0.02664156213360953-0.02887933505337004*I	-0.010182569996969511-0.01298839555725386*I	0.026643544983630408+0.03183398469105345*I	0.015275642465730191+0.020269560896615597*I	-0.026643996049247717-0.038347259698472934*I	-0.020367986671065704-0.030486707318175797*I	0.02665008482673447+0.045569585980097374*I	0.025466738328801863+0.04090937226155085*I	-0.026647162392682236-0.06734489260723932*I	-0.03055981147970889-0.0654550961413618*I	0.02666805527114672+0.08112061020728213*I	0.035677789827774684+0.08117478323945602*I	-0.026636678426279866-0.24033568809220496*I	-0.04076316314021345-0.24776388440230554*I	-0.427784936042475+0.22152844460234347*I	-0.45400480333765364+0.22338212375420402*I	0.16423918858079964+0.4102544290146677*I	0.15900875469568382+0.5856368365626922*I	0.10206496703372801+0.3178475413104211*I	-0.46589282927359066+0.20083232431350778*I	-0.3656139491071698+0.32964685630669366*I	-0.016992024271365782-0.19133461433932736*I	-0.08882710601840917-0.3601373691631704*I
0.5962068574885779+0.12016917616203024*I	-0.00808648252167334-0.05800568968131835*I	-0.605107788831387-0.1839746261632282*I	0.01615172780749945+0.24870999690592435*I	0.6228995604193273+0.4575540075869642*I	0.47570018152376214-0.357755512319633*I	-0.09966513629442086-0.8511326411567128*I	0.42726228493723706-0.41745124063308403*I	0.5696119046013179+0.3918935502318269*I	0.06458995020906477+0.3133785909686856*I	-0.4985316215122505-0.0471835591612937*I	-0.0565288115745772-0.13129729170518242*I	0.43633679905104483-0.09723780883324946*I	0.048441783593847154+0.09727092607633452*I	-0.3830411100052052+0.20423098333885772*I	-0.040369847794925-0.06473918182591343*I	0.3386278035126054-0.2754400463625832*I	0.03229297227979146+0.0471293847646703*I	-0.3031008210663582+0.3272791403064925*I	-0.02421988617481342-0.031962174847156105*I	0.27645575005657824-0.3624351106497468*I	0.016145936742173732+0.020305383327888542*I	-0.2586931891018545+0.38476941771674994*I	-0.008073015966677777-0.009759190882512127*I	0.24981189561942096-0.3955037203859166*I	0.282826550776002-0.42531988273155796*I	0.061254778245908345-0.07237643327387484*I	-0.2925969518457644+0.4127260363619587*I	-0.12437696357075793+0.14163491525046398*I	0.3121390309838116-0.38704947577045945*I	0.19123544264879488-0.2049854418513206*I	-0.3414512613639413+0.3448701545017342*I	-0.2636965220673215+0.2570976166228721*I	0.3805399153743635-0.2854081167179495*I	0.3436340846548435-0.29564455264157075*I	-0.4293967337063141+0.1921606415333232*I	-0.4329101656624307+0.30283321466273905*I	0.4880477831559961-0.07297885776763162*I	0.5334186301972044-0.28592095415219965*I	-0.5564506406538787-0.23393336117877506*I	-0.6470061067403385+0.07583346108090647*I	0.13476004927017166+0.5350985937289476*I	0.22568376619558161+0.12086796578418219*I	-0.012679229648977719-0.16102918580603764*I	-0.13998188543361695+0.5531338389088541*I	0.19338336253075683+0.6122926338033272*I	-0.270134746938497-0.33718528764841177*I	-0.673702210462968-0.39301588522527386*I	0.1341308026720968+0.08890981028488518*I	0.6639260426767257+0.19013216277380268*I
0.07266732356413759+0.14680191934823683*I	-7.711968797366095*^-6-0.014221970505840512*I	-0.07267722892686514-0.16244608613346445*I	-0.000025159072740724466+0.15032315260760548*I	0.07266458626211118+0.32780155651773774*I	0.4544863791263151-0.08145839588856182*I	0.42726228493724666-0.4174512406330685*I	-0.09549125836733217-0.7178538796614468*I	0.46762554547072205-0.3721784778686861*I	0.4544855265432505-0.08388567089253976*I	0.03230014515976453+0.27985879133423786*I	-0.000025039071061381065+0.15665645988826934*I	-0.03231202249194333-0.10753668295323443*I	-0.000011119008541997702-0.023158133220744986*I	0.032297475769224954+0.08206273752231584*I	-2.3168300605277818*^-6+0.022501568730137193*I	-0.032297774125418455-0.057311011687481976*I	-3.523857402147341*^-6-0.00925602479564473*I	0.03229297227979643+0.0471293847646586*I	2.808057990949476*^-7+0.007035490733787394*I	-0.03229195984434439-0.03939034498557321*I	-1.2389487386966987*^-6-0.003524339297804139*I	0.032290244566801844+0.03551357188188338*I	2.3478680108099132*^-7+0.001812520246296734*I	-0.0322898050492966-0.033519799634435944*I	-0.03552237232099028-0.03868107086367103*I	-0.006788672610879125-0.009025826078370163*I	0.035523824542607926+0.040773519097122735*I	0.013578712392856242+0.01835957282086762*I	-0.03552413672033721-0.04683730172412923*I	-0.020367986671055372-0.030486707318164184*I	0.03553022549785593+0.05405962800575367*I	0.027163668401700918+0.0428193603372851*I	-0.03552744195166649-0.07628442701331015*I	-0.03395370886581662-0.06941766562024901*I	0.03554886545850229+0.09092234601757834*I	0.040769077335546626+0.08736595383072374*I	-0.035517820329829385-0.25178544671383324*I	-0.0475518357510866-0.2567897104806725*I	-0.4189023419173151+0.23507065145741618*I	-0.44551737845257877+0.23555052598378395*I	0.15535661399408854+0.3922964623438847*I	0.14882333802158845+0.568138524801776*I	0.11095164754792479+0.3400731846251397*I	-0.4540048033376551+0.22338212375419103*I	-0.37449739500960055+0.2917096889918414*I	-0.0305777464661168-0.23026557264140218*I	-0.07992832538662699-0.3147846091256832*I	0.015302339006779794+0.04645658156915389*I	0.07995644808128337+0.1756968150565445*I
-0.5162581213760915+0.04130566838867375*I	0.008076577158946116+0.04236152289609034*I	0.5251465924032221+0.005291199139309959*I	-0.016164370472253657-0.08335452652165129*I	-0.5429357353753531-0.0969795618760792*I	0.024226689675595027+0.2681058282043022*I	0.5696119046013277+0.39189355023184386*I	0.46762554547073076-0.3721784778686703*I	-0.05526102243131072-0.8013366384419284*I	0.435335740421422-0.4056982775031336*I	0.5340897670671247+0.3550249996144394*I	0.05651693424239827+0.30361940008618554*I	-0.47189077746047786-0.02104931121305952*I	-0.0484563303165655-0.12274487150725312*I	0.4185765396251051-0.11396520181188749*I	0.0403695494387309+0.08949090766074723*I	-0.3741610861517349+0.21240116328376535*I	-0.03229777412541312-0.05731101168749383*I	0.3386278035126118-0.27544004636259595*I	0.024220898610266422+0.03970121462624167*I	-0.3119808449198559+0.3191089603616006*I	-0.016147652019716012-0.024182156431578446*I	0.2942160094825251-0.345707717671135*I	0.00807345548418317+0.011752963129960128*I	-0.2853340331536107+0.35863516976854226*I	-0.32190502843617796+0.382774257018752*I	-0.0687232207004833+0.06244870345492853*I	0.3316772361945433-0.3678787177375781*I	0.13931538316018188-0.1214407430187487*I	-0.3512202651063558+0.3355319962875896*I	-0.2136432766576885+0.1714521006000074*I	0.380539915374383-0.28540811671795446*I	0.29358083924522654-0.20999903661869862*I	-0.4196277299638979+0.20149879974750368*I	-0.380990106173804+0.21928851583018363*I	0.468509577945269-0.0921496158005325*I	0.477764887326915-0.2067347423566763*I	-0.5271425640634799-0.2039815818355517*I	-0.5857513284944478+0.003457027807035389*I	0.09568157160997807+0.4925529680161245*I	0.1569605454951009+0.183316669239101*I	0.03617145576956082-0.10358802081207405*I	-0.06192128051935401+0.504069529163969*I	0.1347600492701578+0.5350985937289365*I	-0.3594010600254278-0.30736810229891004*I	-0.6053013260724176-0.2913745261728004*I	0.236476199268504+0.08389621551751626*I	0.5857495740767651+0.046760808019561326*I	-0.11729358410648229-0.0378091007927162*I	-0.5759563801058082+0.0031263381435881698*I
-0.06459074640518817-0.10444039645216334*I	-2.597635858800091*^-6+0.015466077996352889*I	0.06458943561354355+0.12145308250791513*I	-9.8800598445786*^-6-0.01963379392293201*I	-0.06460226705876441-0.14305025483513453*I	-0.000025273857847251486+0.15484393964197962*I	0.0645899502090964+0.31337859096869786*I	0.45448552654327756-0.0838856708925332*I	0.4353357404214196-0.40569827750313864*I	-0.095491023580539-0.716041359415161*I	0.4595525295040462-0.3819376687511802*I	0.45448514017757036-0.08498273518634943*I	0.04037262641776249+0.28841121153217797*I	-0.00002487826693461405+0.15735864334138988*I	-0.04038425664705633-0.1153167013688226*I	-0.000011235826179564442-0.023477995301505215*I	0.04036954943872853+0.08949090766074957*I	-2.316830071557208*^-6+0.022501568730134307*I	-0.04036984779493462-0.06473918182591881*I	-3.4070397879855992*^-6-0.008936162714876315*I	0.04036520643489597+0.054909403180258894*I	1.200016664477878*^-7+0.0063333072806627325*I	-0.040364441102334524-0.04794276518353*I	-8.525830283056179*^-7-0.0024272750039785254*I	0.04036326053350285+0.0452727627644118*I	0.044404966446158156+0.05222327771877822*I	0.008487424885043126+0.01216840222959963*I	-0.04440494690772435-0.05663903753445696*I	-0.016974089284958638-0.02652413783928141*I	0.044410505056825124+0.06299916241185484*I	0.025466738328811217+0.04090937226155716*I	-0.044407582622750345-0.08477446903898923*I	-0.033953708865806745-0.06941766562026429*I	0.044429006129618843+0.09941238804325146*I	0.04246600740846312+0.08927594190647822*I	-0.04439809988878458-0.26072498111992476*I	-0.050945733137181634-0.26075227995958405*I	-0.4100215317299439+0.2448723872677138*I	-0.4404260909447919+0.24174169657506395*I	0.14647547209054412+0.3808467037222618*I	0.14203466541071652+0.559112698723395*I	0.11983424167307243+0.3536153914801995*I	-0.4455173784526085+0.23555052598379553*I	-0.383379969596327+0.2737517223211003*I	-0.0407631631402157-0.24776388440232358*I	-0.07104164487243245-0.29255896581098967*I	0.02719036494272391+0.06900638100985688*I	0.07107300217885199+0.13775964774172444*I	-0.013585722194756532-0.038930958302093054*I	-0.07105766744949356-0.1303440550190921*I
