0.5110824875179635-0.385199734011508*I	0.0021452402374001964+0.3759819948438265*I	-0.1919653369106275-0.08055848565010956*I	0.06294697801070215-0.10381471065015213*I	0.0648070474826131+0.04445790944369633*I	-0.030428710473097708+0.04979670600146703*I	-0.03652989062187423-0.023902077596664534*I	0.01748290426905438-0.033595712720893685*I	0.024908445361517807+0.016094572495847035*I	-0.012027958610356543+0.024666289014025115*I	-0.01691484498983002-0.011490853768640242*I	0.006945587844466337-0.01918674024761552*I	0.01384965910268128+0.008055762569680087*I	-0.005408106574274362+0.016295628461986136*I	-0.01054102917647406-0.006336516483197307*I	0.0038838086878300792-0.013666203788759747*I	0.007995522539969453+0.004184158696918641*I	-0.0021135192185123075+0.013071211018350546*I	-0.007451199934074356-0.0040542047216187375*I	0.0030380249282458555-0.011399382064197277*I	0.004290025509404116+0.00336904069324688*I	-0.0015726810369904032+0.009785720078786912*I	-0.002486724827083837-0.0018056534618813324*I	-0.0007396950988333102-0.009429823419328335*I	0.003622742751711026+0.0004966071526386649*I	-0.00029266819761173047+0.01030284310942213*I	-0.002780649638334566-0.0009248580997686994*I	0.0013316136995299586-0.010230985083325794*I	0.0004054607530770655+0.0019000439018287533*I	-0.00019208278723240727+0.00808559400810315*I
0.0021452402374081358+0.37598199484384376*I	0.319117150607321-0.4657582196616471*I	0.06509221824811963+0.2721672841937079*I	-0.1271582894280269-0.03610057620644101*I	0.0325182675376098-0.054018004648672256*I	0.028277156860740404+0.020555831847034824*I	-0.01294580620405296+0.016200993280563306*I	-0.01162144526033556-0.007807505100812759*I	0.005454945658671751-0.008929423706866932*I	0.007993600371709379+0.004603718727206535*I	-0.005082370765899137+0.005479548766400487*I	-0.0030651858871503157-0.0034350911989412714*I	0.0015374812701959139-0.0028911117856575503*I	0.0033086299262042123+0.0017192460865221766*I	-0.0015242978864454572+0.002629424673177624*I	-0.002545506636496086-0.002152357786229723*I	0.0017702894693020991-0.0005949927704492356*I	0.0005443226059129155+0.00012995397533172847*I	0.0009245057097189114+0.0016718289541229662*I	-0.0031611744246619207-0.0006851640283431191*I	0.0014653438912562485-0.0016136619854317717*I	0.0018033006823040642+0.0015633872313756013*I	-0.002312376135791196+0.00035589665945331235*I	0.0011360179245897533-0.0013090463092369498*I	-0.0010323632964153332+0.0008730196900867833*I	0.0008420931133578384-0.00042825094712810503*I	0.0010389455019341502+0.00007185802610083142*I	-0.002375188885273313+0.0009751858020504621*I	0.0011395309123102355-0.002145391075212609*I	0.0004054607530705502+0.001900043901822543*I
-0.1919653369106484-0.08055848565014159*I	0.06509221824813545+0.27216728419373215*I	0.38392419808991585-0.4213003102179891*I	0.034663507775028066+0.32196399019519556*I	-0.16368818004989782-0.06000265380310096*I	0.05000117180665193-0.08761371736958623*I	0.05318560222228409+0.03665040434289781*I	-0.024973764814446027+0.04086728229458311*I	-0.02853629025013276-0.019298358869449667*I	0.01240053350312144-0.028116163954495593*I	0.021843259474390295+0.012659481296911962*I	-0.010490477340166227+0.021775177228351327*I	-0.013606215063634035-0.00977160768209095*I	0.005421289958034211-0.016557315574478457*I	0.011304152466174226+0.005903404783507774*I	-0.003637817104972771+0.015700635691468668*I	-0.00999670657054575-0.006206562507801123*I	0.004808314397524872-0.011994374834688166*I	0.004834348115331005+0.003498994668618576*I	-0.0006481753272740528+0.011457549032876683*I	-0.005647899251760757-0.0024908174902056918*I	0.000725648792460122-0.011043485404764432*I	0.00542604343396583+0.0020599943840110897*I	-0.002605044333360523+0.01065873976887885*I	-0.001644631713773208-0.002233904409010611*I	0.0002992504031393966-0.009357965393228952*I	0.0012475538664053817+0.0014717929546826018*I	0.0008468627147299229+0.008157452034226997*I	-0.0023751888852899085+0.0009751858020298437*I	0.0013316136995457552-0.010230985083306098*I
0.06294697801072456-0.10381471065013363*I	-0.12715828942804408-0.036100576206453856*I	0.03466350777502736+0.3219639901951938*I	0.34739430746806466-0.4452023878146268*I	0.052146412044053125+0.2883682774742636*I	-0.13877973468834215-0.04390808130722885*I	0.03797321319625126-0.06294742835556463*I	0.036270757232488716+0.02515955057425753*I	-0.018028176969989994+0.02168054204695293*I	-0.014686631147460365-0.011242596299741269*I	0.006992426928856991-0.011820535492538307*I	0.01130223029791322+0.006322964813742229*I	-0.0066066686523332824+0.008108973439561058*I	-0.005610692523666596-0.005587448985142694*I	0.003307770739516804-0.0034861045561476746*I	0.003852952532112377+0.0018492000618992488*I	-0.0005997921767366371+0.004301253627261254*I	-0.005706681061145865-0.002837521814541857*I	0.0032356333605537595-0.0022086547559083654*I	0.0023476232882155075+0.0016933412067331244*I	-0.0013878704260649858+0.0020277256135609587*I	-0.00202515650009374-0.0019942103375845776*I	0.00043298059487887415-0.000740642295319408*I	0.0026453937956191255+0.0011351362842154037*I	-0.001273430633821116+0.000427754685580522*I	-0.0012391709607199256-0.00033386050720744884*I	0.00010716761594031844-0.0012723713850995146*I	0.0012475538663825885+0.0014717929546588027*I	0.001038945501963187+0.00007185802613818034*I	-0.0027806496383537722-0.0009248580997961818*I
0.06480704748260942+0.04445790944370436*I	0.0325182675376046-0.05401800464869114*I	-0.16368818004987845-0.06000265380308008*I	0.052146412044036+0.2883682774742552*I	0.37230275282963143-0.42910781531874975*I	0.04011845343364699+0.3130345664882858*I	-0.15569457967813374-0.05539893507588016*I	0.04491880104070452-0.08213416860317943*I	0.05012041633516174+0.033215313143954955*I	-0.02343628354425592+0.03797617050891719*I	-0.02522766032392973-0.01757911278292231*I	0.010876235616673323-0.025486739281307513*I	0.019297752837896975+0.01050712351065904*I	-0.00872018787085911+0.021180184457928637*I	-0.01306189245772616-0.009641653706787143*I	0.006345795667753652-0.014885486620322005*I	0.008142978041504934+0.0052182407551283555*I	-0.0021724732136886144+0.014086973706070255*I	-0.00819340588828534-0.004643175276454741*I	0.0024959382617769873-0.0116384781752017*I	0.005970366039883395+0.0021899483593379853*I	-0.0016805386236529963+0.012330568723017226*I	-0.004805806138436499-0.002919068437389763*I	0.0017645942944164658-0.010971627378614382*I	0.003050854548676717+0.003035180186021241*I	-0.0014655134210246282+0.008513348693701201*I	-0.0012391709607386908-0.00033386050722131324*I	0.00029925040316751113-0.009357965393199524*I	0.0008420931133313101-0.00042825094715461367*I	-0.0002926681975947061+0.010302843109434506*I
-0.030428710473121484+0.04979670600145124*I	0.028277156860771712+0.02055583184706013*I	0.05000117180662266-0.0876137173696044*I	-0.13877973468832067-0.04390808130722924*I	0.04011845343363603+0.3130345664882963*I	0.35538790783983437-0.4405986690874096*I	0.04706404127810301+0.2938478262406768*I	-0.1418449205754556-0.047343172506194714*I	0.03951069446642568-0.0658385401411987*I	0.039579387158706146+0.026878796660762917*I	-0.019552474856451812+0.024309966720147354*I	-0.01723213778393219-0.01339495408599665*I	0.00876271639813144-0.012415528262953036*I	0.011846552903851566+0.006452918789032138*I	-0.0056821629426357986+0.009780802393731386*I	-0.008771866948317563-0.00627261301353752*I	0.004773114630786201-0.0050997665415249615*I	0.005656253214371301+0.0034125872932208724*I	-0.0029121683124615854+0.00465715028676849*I	-0.004570663136618067-0.0041465681238365675*I	0.0022032700641811684-0.0013356350657569979*I	0.003189716401541214+0.001265090259540692*I	-0.00034892492409505755+0.002099583639711615*I	-0.004400345385407151-0.001019024535564919*I	0.0015725115072241583-0.002886033370516537*I	0.003050854548665889+0.003035180186023687*I	-0.001273430633811216+0.00042775468559094716*I	-0.0016446317137794246-0.0022339044090217714*I	-0.0010323632964021406+0.0008730196900781818*I	0.003622742751694953+0.0004966071526562407*I
-0.03652989062183693-0.023902077596661086*I	-0.012945806204093937+0.01620099328055937*I	0.05318560222230944+0.036650404342891636*I	0.037973213196239176-0.06294742835554262*I	-0.15569457967812653-0.0553989350759069*I	0.04706404127810259+0.2938478262406899*I	0.3692375669424947-0.4325429065177145*I	0.04165593470383979+0.3101434547026505*I	-0.15238594975191908-0.05367968898938959*I	0.04339450315423839-0.07950474392996942*I	0.04757490969868639+0.031062955357706545*I	-0.021665994074974236+0.03738117773847542*I	-0.024683337717989983-0.017449158807597367*I	0.011800741326364295-0.02381491032717947*I	0.016136578413252434+0.009821959482321247*I	-0.007254843979606797+0.019566522472488697*I	-0.011258591775431507-0.008078266475418502*I	0.004033419531989979-0.01452958996084644*I	0.009278995966051551+0.003909194445866866*I	-0.0032048365100648657+0.014959993396177889*I	-0.007351312774946983-0.005071426223605791*I	0.0035348837637230734-0.011566620149078508*I	0.00359517715457788+0.003165134161381172*I	-0.0005410077112870686+0.010185177647792025*I	-0.00440034538541067-0.0010190245355493194*I	0.0017645942944174333-0.010971627378627618*I	0.0026453937956465445+0.0011351362842185553*I	-0.0026050443333913787+0.010658739768870924*I	0.0011360179245857537-0.0013090463092089804*I	-0.0007396950988063824-0.009429823419358878*I
0.017482904269023426-0.03359571272089224*I	-0.011621445260299535-0.007807505100822174*I	-0.02497376481447312+0.04086728229460775*I	0.03627075723250742+0.02515955057422391*I	0.04491880104069405-0.08213416860315274*I	-0.14184492057546105-0.047343172506204304*I	0.04165593470385175+0.31014345470264887*I	0.35869653776600924-0.43887942300089366*I	0.0455397433916744+0.29647725091386873*I	-0.14439042721196146-0.04949553029243416*I	0.0412809839357429-0.06643353291165623*I	0.04012370976460063+0.02700875063611426*I	-0.018627969146720318+0.02598179567425*I	-0.020393312208608346-0.014080118114312761*I	0.010228060289415464-0.014029190248420913*I	0.013649853586119733+0.008016306020440735*I	-0.007994539078400096+0.01013669905317136*I	-0.007635849023743848-0.00758165932277629*I	0.0037407513343861633-0.004226746851440957*I	0.006498346327713762+0.0029843363461077355*I	-0.0018732228105190082+0.004729008312850535*I	-0.006945852021898509-0.0031713823217669936*I	0.00334280097650851-0.0034810261409942284*I	0.0035951771545964933+0.0031651341613918383*I	-0.0003489249241131557+0.0020995836396912586*I	-0.004805806138414588-0.002919068437371618*I	0.00043298059483109813-0.0007406422953300443*I	0.0054260434340055504+0.0020599943840179723*I	-0.0023123761357827207+0.00035589665944575394*I	-0.0024867248271191102-0.0018056534618740329*I
0.024908445361542766+0.016094572495851486*I	0.005454945658635125-0.008929423706862692*I	-0.028536290250089087-0.019298358869472024*I	-0.018028176970036055+0.021680542046982203*I	0.05012041633519485+0.033215313143940384*I	0.039510694466423024-0.0658385401412062*I	-0.15238594975193392-0.05367968898937475*I	0.04553974339168141+0.29647725091386123*I	0.36669206030596735-0.4346952643039314*I	0.04342622417318243+0.3095484619321728*I	-0.15184162714605473-0.053549735014021826*I	0.04431900886400734-0.07783291497587627*I	0.04441373527397573+0.0303777913293822*I	-0.020200650183663727+0.03576751575302917*I	-0.022880037035754468-0.01588577157621374*I	0.009488365190645678-0.02345901366771813*I	0.017272596337783126+0.008512913173062138*I	-0.008287207275986102+0.020439542162598596*I	-0.010416498662096213-0.008506517422559357*I	0.005072365033949554-0.014457731934740157*I	0.006903807080744978+0.0048843802479165265*I	-0.002065305597726643+0.012814602320961176*I	-0.006945852021876254-0.0031713823217798874*I	0.003534883763683249-0.011566620149071413*I	0.003189716401577844+0.001265090259544362*I	-0.0016805386236775793+0.012330568723008235*I	-0.0020251565000716713-0.0019942103375846175*I	0.0007256487924514262-0.011043485404746067*I	0.0018033006822881692+0.0015633872313431465*I	-0.0015726810369658146+0.009785720078812198*I
-0.012027958610388127+0.024666289014021188*I	0.007993600371754802+0.004603718727205138*I	0.012400533503068903-0.028116163954482767*I	-0.014686631147399149-0.011242596299759735*I	-0.02343628354431081+0.03797617050892283*I	0.039579387158732215+0.026878796660778335*I	0.043394503154234175-0.07950474392999236*I	-0.1443904272119503-0.04949553029242435*I	0.04342622417315993+0.30954846193217916*I	0.35924086037190545-0.43874946902552914*I	0.046464249101417464+0.29814907986796485*I	-0.14755160163665373-0.0501806943207682*I	0.04274632782703997-0.06804719489708275*I	0.041927010446856754+0.02857213786747099*I	-0.020940345282456214+0.02633769233374035*I	-0.019257294284082793-0.015389164423603729*I	0.009195696993065425-0.013156170558277964*I	0.014491946699422449+0.007588055073264671*I	-0.006955593576422055+0.010208557079316923*I	-0.010011037909062727-0.006606473520773196*I	0.004880282246746684-0.006372137926606196*I	0.006903807080750947+0.004884380247887577*I	-0.001873222810525175+0.00472900831289262*I	-0.007351312774929952-0.005071426223632458*I	0.0022032700641568133-0.001335635065750771*I	0.005970366039888403+0.0021899483593326055*I	-0.001387870426038772+0.002027725613582942*I	-0.005647899251795502-0.002490817490246197*I	0.0014653438912704618-0.001613661985389297*I	0.004290025509405876+0.0033690406932207263*I
