1.000000000000000000e+00 2.485668753333333536e-01
1.003800000000000026e+00 2.516627913333333022e-01
1.007600000000000051e+00 2.547646824444443903e-01
1.011400000000000077e+00 2.578711843222222244e-01
1.015200000000000102e+00 2.609814073333333040e-01
1.018999999999999906e+00 2.640943910000000394e-01
1.022799999999999931e+00 2.672107478333333730e-01
1.026610000000000023e+00 2.703308687777777886e-01
1.030410000000000048e+00 2.734564283333332790e-01
1.034210000000000074e+00 2.765893803777777493e-01
1.038010000000000099e+00 2.797321378888889543e-01
1.041809999999999903e+00 2.828880644444444759e-01
1.045609999999999928e+00 2.860609066666666145e-01
1.049409999999999954e+00 2.892545111111110567e-01
1.053209999999999980e+00 2.924735455555555474e-01
1.057010000000000005e+00 2.957229166666666131e-01
1.060810000000000031e+00 2.990074677777777579e-01
1.064610000000000056e+00 3.023325233333332696e-01
1.068410000000000082e+00 3.057035644444444644e-01
1.072210000000000107e+00 3.091254500000000238e-01
1.076019999999999976e+00 3.126036466666666791e-01
1.079820000000000002e+00 3.161430933333333471e-01
1.083620000000000028e+00 3.197479833333333743e-01
1.087420000000000053e+00 3.234228818888889023e-01
1.091220000000000079e+00 3.271718784000000046e-01
1.095020000000000104e+00 3.309978632222222439e-01
1.098819999999999908e+00 3.349038788888888396e-01
1.102619999999999933e+00 3.388920477777778162e-01
1.106419999999999959e+00 3.429637588888888589e-01
1.110219999999999985e+00 3.471199838888888722e-01
1.114020000000000010e+00 3.513609066666666392e-01
1.117820000000000036e+00 3.556864367777777813e-01
1.121620000000000061e+00 3.600951636666667177e-01
1.125429999999999930e+00 3.645855949999999845e-01
1.129229999999999956e+00 3.691555827777777687e-01
1.133029999999999982e+00 3.738027111111111300e-01
1.136830000000000007e+00 3.785236677777777392e-01
1.140630000000000033e+00 3.833149586666667052e-01
1.144430000000000058e+00 3.881736524444444614e-01
1.148230000000000084e+00 3.930952822222221754e-01
1.152030000000000109e+00 3.980763711111111047e-01
1.155829999999999913e+00 4.031130377777777940e-01
1.159629999999999939e+00 4.082018892222222251e-01
1.163429999999999964e+00 4.133392218888888858e-01
1.167229999999999990e+00 4.185219222222221758e-01
1.171030000000000015e+00 4.237473688888889756e-01
1.174830000000000041e+00 4.290137255555556139e-01
1.178639999999999910e+00 4.343189646666666404e-01
1.182439999999999936e+00 4.396618416666666640e-01
1.186239999999999961e+00 4.450426622222221629e-01
1.190039999999999987e+00 4.504611988888889695e-01
1.193840000000000012e+00 4.559188577777778528e-01
1.197640000000000038e+00 4.614173244444444988e-01
1.201440000000000063e+00 4.669590222222222420e-01
1.205240000000000089e+00 4.725473411111111299e-01
1.209039999999999893e+00 4.781860911111111001e-01
1.212839999999999918e+00 4.838800644444444243e-01
1.216639999999999944e+00 4.896339018888888894e-01
1.220439999999999969e+00 4.954538891111111565e-01
1.224239999999999995e+00 5.013460233333333349e-01
1.228050000000000086e+00 5.073169399999999385e-01
1.231849999999999890e+00 5.133730533333333845e-01
1.235649999999999915e+00 5.195215125555556757e-01
1.239449999999999941e+00 5.257697803111111012e-01
1.243249999999999966e+00 5.321248699999999721e-01
1.247049999999999992e+00 5.385934322222222237e-01
1.250850000000000017e+00 5.451828833333333124e-01
1.254650000000000043e+00 5.518996255555556063e-01
1.258450000000000069e+00 5.587500455555555190e-01
1.262250000000000094e+00 5.657398748888888829e-01
1.266049999999999898e+00 5.728747478888889244e-01
1.269849999999999923e+00 5.801595233333332047e-01
1.273649999999999949e+00 5.875978288888890066e-01
1.277460000000000040e+00 5.951937744444444345e-01
1.281260000000000066e+00 6.029500788888888518e-01
1.285060000000000091e+00 6.108686711111110945e-01
1.288859999999999895e+00 6.189516299999999749e-01
1.292659999999999920e+00 6.271991355555556202e-01
1.296459999999999946e+00 6.356112677777777664e-01
1.300259999999999971e+00 6.441878222222221506e-01
1.304059999999999997e+00 6.529270788888889010e-01
1.307860000000000023e+00 6.618267711111112117e-01
1.311660000000000048e+00 6.708849044444443743e-01
1.315460000000000074e+00 6.800977652222222058e-01
1.319260000000000099e+00 6.894624736666667975e-01
1.323059999999999903e+00 6.989743689999999843e-01
1.326869999999999994e+00 7.086292122222221934e-01
1.330670000000000019e+00 7.184214866666667199e-01
1.334470000000000045e+00 7.283468600000000404e-01
1.338270000000000071e+00 7.383999922222221901e-01
1.342070000000000096e+00 7.485740411111112547e-01
1.345869999999999900e+00 7.588648911111112172e-01
1.349669999999999925e+00 7.692658144444444179e-01
1.353469999999999951e+00 7.797716477777777433e-01
1.357269999999999976e+00 7.903758111111111040e-01
1.361070000000000002e+00 8.010725801111110433e-01
1.364870000000000028e+00 8.118564122222220458e-01
1.368670000000000053e+00 8.227223622222222810e-01
1.372470000000000079e+00 8.336631977777777536e-01
1.376279999999999948e+00 8.446755699999999312e-01
1.380079999999999973e+00 8.557519966666667921e-01
1.383879999999999999e+00 8.668886555555556095e-01
1.387680000000000025e+00 8.780805999999999889e-01
1.391480000000000050e+00 8.893226333333335010e-01
1.395280000000000076e+00 9.006100333333332264e-01
1.399080000000000101e+00 9.119382222222223167e-01
1.402879999999999905e+00 9.233029555555557488e-01
1.406679999999999930e+00 9.347009111111110879e-01
1.410479999999999956e+00 9.461268999999999929e-01
1.414279999999999982e+00 9.575774777777776858e-01
1.418080000000000007e+00 9.690491555555557079e-01
1.421880000000000033e+00 9.805383000000000848e-01
1.425689999999999902e+00 9.920413444444443618e-01
