1.000000000000000000e+00 1.353226771111110949e-01
1.003800000000000026e+00 1.371012965555555296e-01
1.007600000000000051e+00 1.389003721111111145e-01
1.011400000000000077e+00 1.407237835555555372e-01
1.015200000000000102e+00 1.425750892222222288e-01
1.018999999999999906e+00 1.444577238888889170e-01
1.022799999999999931e+00 1.463750143333333309e-01
1.026610000000000023e+00 1.483310518888888985e-01
1.030410000000000048e+00 1.503292985555555461e-01
1.034210000000000074e+00 1.523727802222222261e-01
1.038010000000000099e+00 1.544659616666666513e-01
1.041809999999999903e+00 1.566119643333333256e-01
1.045609999999999928e+00 1.588145671111111101e-01
1.049409999999999954e+00 1.610775524444444384e-01
1.053209999999999980e+00 1.634044101111111202e-01
1.057010000000000005e+00 1.657986702222222219e-01
1.060810000000000031e+00 1.682637601111111048e-01
1.064610000000000056e+00 1.708030650000000039e-01
1.068410000000000082e+00 1.734200606666666533e-01
1.072210000000000107e+00 1.761174321111111107e-01
1.076019999999999976e+00 1.788982936666666523e-01
1.079820000000000002e+00 1.817647943333333127e-01
1.083620000000000028e+00 1.847193626666666921e-01
1.087420000000000053e+00 1.877638429999999858e-01
1.091220000000000079e+00 1.908997622222222135e-01
1.095020000000000104e+00 1.941275510888888778e-01
1.098819999999999908e+00 1.974481955555555390e-01
1.102619999999999933e+00 2.008613205555555559e-01
1.106419999999999959e+00 2.043666289444444339e-01
1.110219999999999985e+00 2.079626554444444220e-01
1.114020000000000010e+00 2.116480541111111224e-01
1.117820000000000036e+00 2.154201549999999743e-01
1.121620000000000061e+00 2.192765303333333304e-01
1.125429999999999930e+00 2.232137110000000091e-01
1.129229999999999956e+00 2.272284534444444781e-01
1.133029999999999982e+00 2.313161033333333561e-01
1.136830000000000007e+00 2.354724688888888973e-01
1.140630000000000033e+00 2.396928288888888758e-01
1.144430000000000058e+00 2.439724552222222176e-01
1.148230000000000084e+00 2.483059352222221905e-01
1.152030000000000109e+00 2.526886650000000900e-01
1.155829999999999913e+00 2.571156077777777549e-01
1.159629999999999939e+00 2.615815622222222858e-01
1.163429999999999964e+00 2.660825255555555602e-01
1.167229999999999990e+00 2.706141831111111284e-01
1.171030000000000015e+00 2.751725147777777658e-01
1.174830000000000041e+00 2.797545110000000390e-01
1.178639999999999910e+00 2.843573757777778099e-01
1.182439999999999936e+00 2.889789106666666441e-01
1.186239999999999961e+00 2.936177673111110553e-01
1.190039999999999987e+00 2.982735092222222328e-01
1.193840000000000012e+00 3.029459395555555434e-01
1.197640000000000038e+00 3.076356877111111054e-01
1.201440000000000063e+00 3.123444255555555826e-01
1.205240000000000089e+00 3.170745643333333641e-01
1.209039999999999893e+00 3.218287366666666705e-01
1.212839999999999918e+00 3.266104377777777623e-01
1.216639999999999944e+00 3.314238911111110353e-01
1.220439999999999969e+00 3.362736033333333374e-01
1.224239999999999995e+00 3.411649933333333329e-01
1.228050000000000086e+00 3.461027088888888881e-01
1.231849999999999890e+00 3.510929905555555397e-01
1.235649999999999915e+00 3.561412907777777859e-01
1.239449999999999941e+00 3.612535177111110829e-01
1.243249999999999966e+00 3.664353049999999890e-01
1.247049999999999992e+00 3.716924136666667211e-01
1.250850000000000017e+00 3.770300825555555346e-01
1.254650000000000043e+00 3.824534155555555093e-01
1.258450000000000069e+00 3.879674366666666652e-01
1.262250000000000094e+00 3.935757482222222992e-01
1.266049999999999898e+00 3.992822809999999611e-01
1.269849999999999923e+00 4.050903922222222064e-01
1.273649999999999949e+00 4.110017588888889017e-01
1.277460000000000040e+00 4.170190677777778632e-01
1.281260000000000066e+00 4.231431700000000129e-01
1.285060000000000091e+00 4.293748011111110929e-01
1.288859999999999895e+00 4.357132132888889009e-01
1.292659999999999920e+00 4.421587344444444234e-01
1.296459999999999946e+00 4.487094442222222535e-01
1.300259999999999971e+00 4.553640122222221143e-01
1.304059999999999997e+00 4.621199655555556229e-01
1.307860000000000023e+00 4.689750466666667283e-01
1.311660000000000048e+00 4.759256911111110488e-01
