0.46824597385195094-0.1022528553329272*I	0.19851847157523697-0.15652240684406654*I	0.02467674813653738-0.14264571103160953*I	-0.06458785487726684-0.07814688602361856*I	-0.06972156123790896-0.004697381547503746*I	-0.02296640563518083+0.03889021428488071*I	0.024357520048142973+0.03886788392011643*I	0.036107909407411355+0.010247605425201065*I	0.012884935280890134-0.018220723191027476*I	-0.016588228166519055-0.025474458694730338*I	-0.024561188024865517-0.010728071089905202*I	-0.007698419467455066+0.010100935273530929*I	0.014053630646865716+0.01925571985423441*I	0.01907243357875307+0.010994533337864135*I	0.004457564682993859-0.005633145211915844*I	-0.013285494179749556-0.01580408340523232*I	-0.01605697160879322-0.011494496586139416*I	-0.0020627136324140784+0.0025592682825300774*I	0.013442260964716872+0.01369485672119074*I	0.014329522407747127+0.012348129370493772*I
0.19851847157523675-0.15652240684406651*I	0.49292272198848774-0.24489856636453658*I	0.13393061669796943-0.2346692928676846*I	-0.04504481310137243-0.1473430925791122*I	-0.08755426051244874-0.03925667173873647*I	-0.045364041189767244+0.034170502372614285*I	0.013141503772229057+0.049137819710083366*I	0.03724245532903157+0.02064716072909038*I	0.019519681240890784-0.015226853269528025*I	-0.011676252743976769-0.028948794280931563*I	-0.02428664763397531-0.015373523421198389*I	-0.010507557378000793+0.008527648764330119*I	0.011374014111297247+0.021095468611395784*I	0.018511195329859016+0.013622574642319016*I	0.005786939399003075-0.004809550067368002*I	-0.01159940692579976-0.01712764179805527*I	-0.015348207812164068-0.013244815122702291*I	-0.0026147106440768137+0.0022003601350513305*I	0.012266808775332629+0.014907397653023909*I	0.013442260964716622+0.013694856721190802*I
0.024676748136536687-0.1426457110316092*I	0.13393061669796874-0.23466929286768423*I	0.42320116075057734-0.24959594791203837*I	0.11096421106278641-0.19577907858280091*I	-0.020687293053232206-0.10847520865899203*I	-0.0514463511050407-0.02900906631353139*I	-0.03247910590888067+0.01594977918159062*I	-0.0034467243942935457+0.02366336101535635*I	0.012681267304162741+0.009919089639188021*I	0.011821261773432786-0.005125917995994609*I	0.0023773779028864726-0.009693074426694962*I	-0.005214214055224215-0.004378990083332464*I	-0.006049992695008371+0.0028945035524154633*I	-0.0019114800684533041+0.005291385206163969*I	0.0024542237210650503+0.0021280780561795548*I	0.0037242257665882485-0.002250281784838188*I	0.0018428540389161903-0.003432785076864665*I	-0.001018685404417988-0.0008966857522084099*I	-0.0026147106440777127+0.0022003601350515777*I	-0.0020627136324149154+0.002559268282530304*I
-0.06458785487726794-0.07814688602361798*I	-0.04504481310137389-0.14734309257911132*I	0.11096421106278542-0.19577907858280041*I	0.44755868079871686-0.21072806399191737*I	0.1470721204701933-0.18553147315759422*I	-0.00780235777234705-0.12669593185001377*I	-0.06803457927156473-0.054483525008256456*I	-0.057040293933750645+0.005221708091689873*I	-0.011145143861752478+0.033764296288890994*I	0.0267348979510252+0.02917480949342549*I	0.0308936953521832+0.005868615341871914*I	0.006834942585878354-0.015326219638609322*I	-0.01849970823497502-0.020183073488564372*I	-0.02210696430380223-0.008599993033724496*I	-0.00397419370086777+0.00785065348869305*I	0.015896484685781333+0.015822934777369492*I	0.01805374817433434+0.010097847585655389*I	0.0018428540389148818-0.003432785076864275*I	-0.015348207812166156-0.013244815122701621*I	-0.016056971608794792-0.011494496586138898*I
-0.06972156123790994-0.004697381547502795*I	-0.08755426051245031-0.0392566717387351*I	-0.02068729305323364-0.10847520865899103*I	0.14707212047019258-0.1855314731575938*I	0.46044361607960166-0.2289487871829383*I	0.13048389230366908-0.2110059318523183*I	-0.032363545797217-0.1374240029399136*I	-0.07573299873902309-0.04438258973472129*I	-0.04298666328688738+0.024477427945927485*I	0.007927289716998749+0.04475882962675729*I	0.031192462634017665+0.02354166428151067*I	0.017608201172432843-0.009935468063360797*I	-0.00922202902291493-0.02682071622475046*I	-0.020562421867388547-0.01762380520603676*I	-0.008664703339084687+0.005094863687463979*I	0.010355328706879507+0.020198782859185582*I	0.015896484685780685+0.015822934777369548*I	0.0037242257665861334-0.0022502817848374553*I	-0.011599406925802691-0.017127641798054045*I	-0.013285494179751684-0.015804083405231387*I
-0.022966405635181337+0.03889021428488186*I	-0.04536404118976817+0.03417050237261596*I	-0.05144635110504183-0.029009066313530084*I	-0.007802357772348-0.12669593185001315*I	0.1304838923036685-0.21100593185231836*I	0.43588242805473204-0.23967685827283838*I	0.12278547283621165-0.2009049965787834*I	-0.01830991515035196-0.11816828308567642*I	-0.05666056516026973-0.03338805639685565*I	-0.038529098603893+0.018844282734011734*I	-0.0053582044627503225+0.02895474622152345*I	0.015135491025225198+0.012047167695368089*I	0.015545487540020131-0.007376199780834929*I	0.004220231941803859-0.013125859503563875*I	-0.006232899459639578-0.005275675835545889*I	-0.008664703339083677+0.005094863687463039*I	-0.003974193700867685+0.007850653488692648*I	0.0024542237210632175+0.002128078056180481*I	0.00578693939900007-0.004809550067366205*I	0.004457564682991575-0.00563314521191443*I
0.024357520048143143+0.03886788392011757*I	0.013141503772229153+0.049137819710085004*I	-0.032479105908880895+0.01594977918159183*I	-0.06803457927156527-0.054483525008256206*I	-0.032363545797217695-0.13742400293991414*I	0.12278547283621119-0.20090499657878402*I	0.44993605870159814-0.22042113841860186*I	0.14185790641496696-0.1899104632409185*I	-0.013852350467355251-0.12380142829759304*I	-0.06994605934001694-0.04919213980209043*I	-0.054586070212684586+0.007349786147868201*I	-0.007420918095162919+0.031514014504048254*I	0.028577751989944045+0.02574202441655345*I	0.029875009947769763+0.00497192958965466*I	0.004220231941806198-0.013125859503565825*I	-0.020562421867385345-0.017623805206039192*I	-0.022106964303800384-0.008599993033725557*I	-0.0019114800684539956+0.005291385206165047*I	0.018511195329856584+0.01362257464232142*I	0.01907243357875099+0.010994533337866055*I
0.03610790940741203+0.010247605425202084*I	0.0372424553290325+0.020647160729091802*I	-0.003446724394292917+0.023663361015357303*I	-0.05704029393375062+0.005221708091689861*I	-0.07573299873902362-0.04438258973472218*I	-0.01830991515035258-0.1181682830856775*I	0.14185790641496657-0.18991046324091904*I	0.4543936233845959-0.22605428363051847*I	0.12857241223522128-0.20571454664615338*I	-0.02990932207614597-0.13529592488373668*I	-0.07200877297243-0.04663287151956556*I	-0.041143809247967136+0.02104464286905375*I	0.0069086043125853305+0.04386214387453801*I	0.028577751989945877+0.025742024416551587*I	0.015545487540024428-0.007376199780838459*I	-0.00922202902290982-0.026820716224753894*I	-0.01849970823497159-0.02018307348856572*I	-0.006049992695007979+0.0028945035524168914*I	0.011374014111295395+0.02109546861139882*I	0.014053630646863859+0.019255719854236797*I
0.012884935280890752-0.01822072319102665*I	0.019519681240891724-0.01522685326952689*I	0.0126812673041636+0.009919089639188779*I	-0.011145143861752005+0.03376429628889096*I	-0.04298666328688737+0.024477427945926784*I	-0.05666056516027004-0.033388056396856554*I	-0.013852350467355548-0.1238014282975936*I	0.12857241223522115-0.20571454664615363*I	0.4383366517758057-0.23754878021666176*I	0.12650969860280792-0.2031552783636279*I	-0.016467061111430335-0.12160106816255006*I	-0.05767925056468446-0.034284742149074406*I	-0.04114380924796785+0.021044642869053345*I	-0.007420918095161439+0.0315140145040462*I	0.01513549102522956+0.012047167695364675*I	0.017608201172438238-0.009935468063363801*I	0.006834942585882028-0.015326219638610025*I	-0.005214214055223782-0.004378990083330325*I	-0.010507557378002769+0.008527648764333772*I	-0.00769841946745706+0.010100935273533687*I
-0.01658822816651896-0.025474458694729675*I	-0.011676252743976543-0.028948794280930605*I	0.01182126177343316-0.0051259179959938245*I	0.026734897951025634+0.02917480949342583*I	0.007927289716999138+0.04475882962675725*I	-0.03852909860389275+0.018844282734011602*I	-0.06994605934001685-0.04919213980209034*I	-0.029909322076146057-0.13529592488373635*I	0.12650969860280775-0.20315527836362757*I	0.4517789127405205-0.22385392349547437*I	0.1408392210105513-0.19080714899313536*I	-0.016467061111434044-0.12160106816254863*I	-0.07200877297243397-0.04663287151956435*I	-0.0545860702126857+0.007349786147868057*I	-0.005358204462747927+0.028954746221522103*I	0.031192462634021492+0.02354166428150959*I	0.030893695352185464+0.005868615341872718*I	0.0023773779028855653-0.009693074426691848*I	-0.024286647633978437-0.015373523421194222*I	-0.024561188024868195-0.010728071089902255*I
-0.02456118802486605-0.01072807108990454*I	-0.024286647633976026-0.015373523421197358*I	0.002377377902886065-0.009693074426693952*I	0.03089369535218334+0.005868615341872714*I	0.03119246263401823+0.023541664281511315*I	-0.0053582044627496685+0.028954746221524153*I	-0.054586070212684204+0.007349786147869156*I	-0.07200877297242993-0.04663287151956448*I	-0.016467061111430426-0.12160106816254913*I	0.14083922101055124-0.1908071489931349*I	0.45177891274051574-0.22385392349547212*I	0.1265096986027998-0.2031552783636242*I	-0.02990932207615361-0.13529592488373288*I	-0.06994605934002103-0.04919213980208773*I	-0.03852909860389318+0.0188442827340132*I	0.007927289717000185+0.04475882962675864*I	0.026734897951025165+0.029174809493427982*I	0.011821261773429756-0.005125917995990605*I	-0.0116762527439816-0.028948794280927115*I	-0.016588228166522688-0.02547445869472737*I
