0.5088541536809201-0.0000588354912681414*I	0.2328601973065558-0.00005624126344793225*I	0.16411182215915246-0.00008041574036572722*I	0.08052673816633946-0.00005207246770767272*I	0.06861045634881535-0.00006202101749281302*I	0.030753727706354237-0.00003053133431135487*I	0.02026781977568183-0.00002313916589636714*I	0.027820273759282844-0.00003431407315157797*I	0.06013277482005291-0.00007324647813576492*I	0.08700375917748443-0.0000897758929003205*I	0.12269764183165104-0.00011548445893559987*I	0.1608962386086295-0.00010767657628543147*I	0.17818067635579352-0.00009919548230270702*I	0.23772831271485284-0.0000629078909489044*I
0.23286019730655577-0.00005624126344793223*I	0.5350336073474667-0.00007545271811013281*I	0.3133869354728952-0.00010831373115560492*I	0.1469437350280242-0.00007114598846970066*I	0.11128046587269368-0.00008260380201902757*I	0.04914677837172292-0.00004084768656316773*I	0.030753727706354234-0.00003053133431135487*I	0.03973149775277424-0.00004431249682601241*I	0.084070305230413-0.00009355863174054359*I	0.1255100412327178-0.00011560326621485196*I	0.16737325961977445-0.00014538000147807924*I	0.22371091197254933-0.00013508928291257528*I	0.16576435401692646-0.0001143432037864036*I	0.13793236849260584-0.00006379851352373578*I
0.16411182215915246-0.00008041574036572722*I	0.3133869354728952-0.00010831373115560496*I	0.7415764321888879-0.00020127224912668158*I	0.3441406631792494-0.00013884506546695983*I	0.25299009828364966-0.0001655759237549074*I	0.11128046587269369-0.00008260380201902761*I	0.06861045634881535-0.00006202101749281303*I	0.08700375917748443-0.00008977589290032052*I	0.18283041665170394-0.00018873093707136483*I	0.2757202715453968-0.00023176654233732994*I	0.3610110930074974-0.0002879264193740718*I	0.48562831050096655-0.0002603603601346563*I	0.3008783181874445-0.00021467994123830684*I	0.16089623860862953-0.0001076765762854315*I
0.08052673816633943-0.00005207246770767271*I	0.14694373502802419-0.00007114598846970066*I	0.34414066317924935-0.00013884506546695978*I	0.5841803857191896-0.00011630040467330055*I	0.3441406631792495-0.00013884506546695983*I	0.14694373502802427-0.0000711459884697007*I	0.08052673816633948-0.00005207246770767275*I	0.08577854347994361-0.00007129076938883959*I	0.1673732596197745-0.0001453800014780793*I	0.2634424097253237-0.00017940177973858778*I	0.24983465924733947-0.0002079018355269472*I	0.26344240972532357-0.0001794017797385877*I	0.16737325961977445-0.00014538000147807924*I	0.08577854347994358-0.00007129076938883956*I
0.06861045634881531-0.00006202101749281299*I	0.11128046587269362-0.00008260380201902755*I	0.25299009828364954-0.00016557592375490726*I	0.34414066317924935-0.0001388450654669598*I	0.7415764321888879-0.00020127224912668164*I	0.31338693547289526-0.00010831373115560499*I	0.16411182215915254-0.00008041574036572726*I	0.16089623860862956-0.00010767657628543156*I	0.30087831818744454-0.00021467994123830692*I	0.48562831050096666-0.00026036036013465637*I	0.36101109300749734-0.0002879264193740717*I	0.27572027154539663-0.00023176654233732983*I	0.18283041665170385-0.0001887309370713647*I	0.08700375917748439-0.00008977589290032047*I
0.03075372770635423-0.00003053133431135486*I	0.04914677837172292-0.00004084768656316772*I	0.11128046587269369-0.00008260380201902757*I	0.14694373502802424-0.00007114598846970067*I	0.3133869354728953-0.00010831373115560502*I	0.5350336073474669-0.00007545271811013286*I	0.23286019730655586-0.00005624126344793227*I	0.13793236849260593-0.00006379851352373584*I	0.16576435401692657-0.0001143432037864037*I	0.2237109119725495-0.00013508928291257539*I	0.16737325961977453-0.0001453800014780793*I	0.1255100412327178-0.00011560326621485196*I	0.084070305230413-0.0000935586317405436*I	0.039731497752774236-0.00004431249682601241*I
0.020267819775681827-0.00002313916589636713*I	0.030753727706354227-0.00003053133431135486*I	0.06861045634881535-0.000062021017492813*I	0.08052673816633947-0.00005207246770767274*I	0.16411182215915252-0.00008041574036572727*I	0.23286019730655583-0.00005624126344793227*I	0.5088541536809202-0.000058835491268141423*I	0.23772831271485287-0.00006290789094890443*I	0.1781806763557936-0.00009919548230270708*I	0.1608962386086296-0.00010767657628543157*I	0.12269764183165108-0.00011548445893559993*I	0.08700375917748442-0.0000897758929003205*I	0.0601327748200529-0.00007324647813576492*I	0.027820273759282838-0.000034314073151577966*I
0.027820273759282838-0.000034314073151577966*I	0.039731497752774236-0.00004431249682601241*I	0.08700375917748443-0.0000897758929003205*I	0.08577854347994363-0.00007129076938883958*I	0.16089623860862962-0.00010767657628543158*I	0.13793236849260593-0.00006379851352373585*I	0.23772831271485287-0.00006290789094890444*I	0.549102461544108-0.00009423246004711268*I	0.3491778105708651-0.00015451367243284042*I	0.2412792283740477-0.00016000639869145886*I	0.18722293682214297-0.00017610032066263942*I	0.12593083176780143-0.00013514868834932584*I	0.08971342132418768-0.00011211041258981173*I	0.04066909684296048-0.000052073147206119637*I
0.060132774820052894-0.0000732464781357649*I	0.084070305230413-0.00009355863174054359*I	0.1828304166517039-0.00018873093707136478*I	0.1673732596197745-0.0001453800014780793*I	0.30087831818744465-0.000214679941238307*I	0.16576435401692657-0.00011434320378640373*I	0.17818067635579357-0.00009919548230270709*I	0.34917781057086505-0.00015451367243284042*I	0.830943211645374-0.0003124312499711152*I	0.536400747393008-0.00033061399309547977*I	0.41837666319437417-0.0003747231740972136*I	0.27693635814633055-0.000288210733252451*I	0.19913902401789077-0.00024178127211637224*I	0.08971342132418768-0.00011211041258981173*I
0.08700375917748439-0.00008977589290032048*I	0.12551004123271778-0.00011560326621485196*I	0.2757202715453967-0.00023176654233732991*I	0.2634424097253236-0.00017940177973858776*I	0.4856283105009668-0.0002603603601346564*I	0.22371091197254953-0.00013508928291257544*I	0.16089623860862962-0.00010767657628543158*I	0.24127922837404772-0.00016000639869145886*I	0.5364007473930081-0.0003306139930954798*I	0.9163125216859569-0.00038938754708789733*I	0.6261141687171956-0.0004427244056852914*I	0.40787915698480937-0.00034722823424690414*I	0.2769363581463305-0.00028821073325245106*I	0.1259308317678014-0.00013514868834932584*I
0.12269764183165102-0.00011548445893559988*I	0.16737325961977445-0.00014538000147807924*I	0.36101109300749734-0.0002879264193740718*I	0.24983465924733955-0.00020790183552694724*I	0.36101109300749756-0.0002879264193740719*I	0.16737325961977453-0.00014538000147807934*I	0.12269764183165108-0.00011548445893559997*I	0.18722293682214303-0.00017610032066263945*I	0.41837666319437433-0.00037472317409721373*I	0.6261141687171957-0.0004427244056852915*I	1.0300822356632646-0.0005542125220874873*I	0.6261141687171955-0.00044272440568529127*I	0.41837666319437417-0.0003747231740972135*I	0.18722293682214292-0.00017610032066263934*I
