0.49990911250398207-0.6602459737828038*I	-0.5000248628986398-0.6601959828715536*I	-0.5000170518491772+0.188932498320286*I	-0.4994198725485651+0.6602952936021735*I	0.0005311497712520319+0.4713128532946327*I	0.4999038910344875-0.18898238719256374*I	0.0000403689133914966-0.16821015394552463*I	-0.0007283437668554528-0.4713124394051118*I	-0.0007215814363065163-0.30310235829396376*I	0.00003707256637855297+0.16821000895300442*I
-0.5000248628986401-0.6601959828715536*I	-0.49995884330035295-0.6602459853578434*I	-0.5000359450990091+0.1888824966150999*I	-0.49948590207792504+0.6602453516149185*I	0.0004840184859224452+0.4713129064096109*I	0.4999227892732065-0.18893239680345905*I	0.00005718992878553592-0.16821014990863353*I	-0.000681212522914704-0.47131251223948883*I	-0.0006912712004762491-0.3031024304521076*I	0.000020251565483622594+0.16821001266026114*I
-0.5000170518490683+0.1889324983202979*I	-0.5000359450989003+0.1888824966151132*I	-0.00007642294051636826-0.6809682282157908*I	-0.4995408444129128-0.1888830764620683*I	-0.4994455331647502+0.49203519766928094*I	0.00004610772839564196+0.6808683295780329*I	0.4999430408385822-0.020722384143226302*I	0.4992126198342967-0.49208481764456724*I	-0.000681212522521052-0.47131251223935744*I	-0.4998467011055938+0.02077223728395755*I
-0.49941987254860765+0.6602952936020903*I	-0.49948590207796806+0.6602453516148354*I	-0.49954084441275554-0.18888307646194707*I	0.4989664108617803-1.554671418544002*I	-0.001337277583609641-1.365738445440969*I	-0.500167114600846+0.18893283937527483*I	-0.00020725271453106518+0.1682104759575337*I	0.0015523593300181833+0.9185241659329247*I	0.001667759627955995+0.750313845211324*I	0.00004036891341663426-0.16821015394563787*I
0.0005311497711000257+0.47131285329453787*I	0.0004840184857705099+0.47131290640951506*I	-0.4994455331645933+0.49203519766940224*I	-0.0013372775834525896-1.3657384454408477*I	0.4982448294256847-1.8577737768380085*I	-0.5002321156131788-0.491985506914218*I	-0.500167114600709+0.18893283937548833*I	-0.49775211292087196+1.410609138813425*I	0.002273940765955856+1.2216265242266442*I	0.4999038910344053-0.1889823871927041*I
0.4999038910343783-0.18898238719257587*I	0.4999227892730976-0.1889323968034724*I	0.00004610772839551773+0.6808683295780324*I	-0.500167114600689+0.1889328393753963*I	-0.500232115613022-0.49198550691409637*I	-0.000015802461641653028-0.6809683695010538*I	-0.4999787551701153+0.020672346706494704*I	-0.49944553316477086+0.4920351976692078*I	0.0004840184855775601+0.47131290640939655*I	0.4998824203597075-0.02072224285796287*I
0.000040368913335531165-0.1682101539455107*I	0.00005718992872993933-0.1682101499086195*I	0.4999430408386208-0.02072238414317015*I	-0.00020725271443938764+0.16821047595740218*I	-0.5001671146006559+0.18893283937530073*I	-0.499978755170154+0.02067234670643864*I	-0.00003605402725137541-0.8491783821612293*I	-0.49954084441292945-0.18888307646193922*I	-0.4994859020780318+0.6602453516148488*I	-0.000011082200263856645+0.84907847948658*I
-0.0007283437667290893-0.4713124394049826*I	-0.0006812125227885768-0.4713125122393589*I	0.49921261983411613-0.49208481764478296*I	0.001552359329042019+0.9185241659348904*I	-0.4977521129216676+1.4106091388156066*I	-0.49944553316459117+0.49203519766942355*I	-0.4995408444129095-0.1888830764621141*I	0.4972236198665118-2.3049850894761503*I	-0.003005037211631026-2.11605229065205*I	-0.5000170518490776+0.1889324983203804*I
-0.0007215814361239969-0.3031023582938479*I	-0.000691271200294441-0.3031024304519925*I	-0.000681212522740538-0.47131251223963*I	0.0016677596268876993+0.7503138452134208*I	0.0022739407651071186+1.2216265242290136*I	0.0004840184857962945+0.4713129064096691*I	-0.4994859020780126+0.6602453516146736*I	-0.0030050372116111612-2.1160522906522243*I	0.49669247009546647-2.776297942770619*I	-0.500024862898645-0.660195982871385*I
0.00003707256643414869+0.1682100089529904*I	0.000020251565538864646+0.16821001266024713*I	-0.4998467011056323+0.02077223728390084*I	0.00004036891332470649-0.16821015394550687*I	0.4999038910343514-0.1889823871925161*I	0.4998824203597461-0.02072224285790607*I	-0.000011082200264134201+0.8490784794865804*I	-0.5000170518490574+0.18893249832020503*I	-0.5000248628986251-0.6601959828715603*I	0.00005820854871935177-0.849178483678055*I
