-0.00005820854875770998-0.8491784836781898*I	-0.5000248628986224+0.6601959828714509*I	0.5000170518490928+0.18893249832044923*I	-0.000011082200302436895-0.8490784794867152*I	-0.4998824203597354-0.02072224285796645*I	0.49990389103440147+0.18898238719264815*I	-0.00004036891338532467-0.16821015394557823*I	-0.4998467011056217-0.02077223728396134*I	-0.000020251565529949814+0.16821001266033206*I	0.0000370725664252244-0.16821000895307556*I
-0.5000248628984076+0.6601959828715237*I	-0.49669247009762424-2.7762979427742485*I	-0.00300503720969063+2.116052290655715*I	0.49948590207824944+0.660245351614812*I	0.0004840184857279986-0.47131290640950074*I	-0.002273940764144231+1.2216265242284008*I	0.0016677596259930655-0.7503138452129761*I	0.0006812125226726564-0.4713125122394615*I	-0.0006912712002960105+0.30310243045198665*I	0.0007215814361254112-0.3031023582938428*I
0.5000170518488793+0.18893249832037617*I	-0.0030050372094763134+2.1160522906557873*I	-0.4972236198684683-2.3049850894798847*I	-0.49954084441310703+0.18888307646211067*I	0.49944553316464857+0.4920351976693152*I	-0.4977521129226808-1.4106091388151245*I	-0.001552359328085673+0.9185241659345167*I	0.4992126198341732+0.49208481764467465*I	0.0006812125227802206-0.4713125122394384*I	-0.0007283437667207458+0.4713124394050618*I
-0.000011082200302436895-0.8490784794867149*I	0.4994859020780341+0.6602453516147397*I	-0.4995408444128931+0.18888307646218302*I	0.00003605402721285067-0.849178382161364*I	-0.49997875517014345-0.02067234670649871*I	0.5001671146007063+0.18893283937543276*I	-0.00020725271450028337-0.16821047595747396*I	-0.4999430408386103-0.02072238414323026*I	0.0000571899287393039+0.16821014990870456*I	-0.000040368913344790536-0.16821015394559605*I
-0.49988242035974145-0.020722242858007278*I	0.00048401848574905373-0.4713129064093945*I	0.4994455331646333+0.4920351976692503*I	-0.49997875517014934-0.0206723467065395*I	0.000015802461693629788-0.6809683695011286*I	-0.5002321156131535+0.49198550691410076*I	0.5001671146007686+0.18893283937546634*I	0.000046107728447464245-0.6808683295781073*I	-0.49992278927321787-0.18893239680353227*I	0.4999038910344985+0.18898238719263588*I
0.4999038910342672+0.1889823871927468*I	-0.0022739407648960652+1.2216265242288071*I	-0.49775211292179383-1.4106091388156305*I	0.5001671146005715+0.18893283937553124*I	-0.5002321156130956+0.49198550691418447*I	-0.49824482942637455-1.8577737768377878*I	-0.0013372775828460193+1.3657384454406605*I	0.49944553316467666+0.49203519766936876*I	0.00048401848582765145-0.4713129064093874*I	-0.0005311497711571681+0.47131285329441003*I
-0.00004036891324504799-0.16821015394563665*I	0.0016677596267247186-0.7503138452134885*I	-0.0015523593289583108+0.918524165935088*I	-0.00020725271435989567-0.1682104759575325*I	0.5001671146007112+0.18893283937538285*I	-0.0013372775827884416+1.3657384454407435*I	-0.49896641086246685-1.5546714185438852*I	-0.4995408444128904+0.1888830764620551*I	0.4994859020780316+0.660245351614768*I	-0.4994198725486714-0.6602952936020228*I
-0.4998467011056276-0.020772237284001904*I	0.0006812125226932147-0.4713125122393553*I	0.49921261983415827+0.4920848176446095*I	-0.499943040838616-0.020722384143270878*I	0.00004610772844744929-0.6808683295781072*I	0.49944553316461854+0.49203519766928494*I	-0.49954084441283303+0.1888830764621387*I	0.00007642294056826252-0.6809682282158651*I	-0.5000359450990204-0.18888249661517323*I	0.5000170518491884+0.18893249832035808*I
-0.000020251565553741635+0.16821001266026941*I	-0.0006912712001779231+0.30310243045208873*I	0.0006812125226863844-0.4713125122394782*I	0.00005718992871539541+0.16821014990864172*I	-0.49992278927316014-0.1889323968035072*I	0.0004840184857335929-0.4713129064095014*I	0.49948590207806753+0.6602453516148574*I	-0.5000359450989627-0.1888824966151481*I	0.49995884330028634-0.6602459853578242*I	-0.5000248628985736+0.6601959828715344*I
0.00003707256644847057-0.16821000895301272*I	0.0007215814360078676-0.3031023582939455*I	-0.0007283437666269608+0.4713124394051018*I	-0.0000403689133212648-0.16821015394553304*I	0.4999038910344408+0.18898238719261107*I	-0.0005311497710629269+0.4713128532945246*I	-0.49941987254870746-0.6602952936021129*I	0.5000170518491306+0.18893249832033335*I	-0.5000248628985735+0.6601959828715347*I	-0.4999091125040481-0.660245973782785*I
