0.542359293088729-0.6650351827058407*I	0.20280649864787528-0.5619532748110985*I	-0.1569707503302856-0.40265575878538096*I	-0.5010106586995386-0.2031083639561584*I	-0.2864442532329218+0.3499776957303955*I	-0.12796265410306115+0.26357128254744167*I	0.04328885330885063+0.1507949448443333*I	0.21019639589539313+0.022943441542123466*I	0.1236503199840142-0.3153026842635015*I	0.06507038145443153-0.165952205948235*I
0.20280649864787878-0.5619532748110962*I	0.7566703499043994-0.5490112053118597*I	0.23492206729101134-0.48109234824644664*I	-0.3102703128166535-0.36504076414966047*I	-0.2912729302235584+0.07145315985162082*I	-0.17093951035417032+0.08565236882499772*I	-0.033520704686247405+0.09126924696483862*I	0.10724104452560196+0.08775584833772787*I	0.12151546722148361-0.11976788814341999*I	0.0639521912167543-0.06303909650660044*I
-0.15697075033027721-0.40265575878537574*I	0.23492206729101606-0.48109234824644365*I	0.6033707874180322-0.5113962106761378*I	-0.08846643157568912-0.49050011495947654*I	-0.26698145950782426-0.21424581930533768*I	-0.19683098080674388-0.10084887573098071*I	-0.10698731913741821+0.022613272318393343*I	-0.006447186881581024+0.1438033944040148*I	0.10724104452562022+0.0877558483377284*I	0.05644508576705334+0.04618431780481694*I
-0.5010106586995289-0.20310836395615245*I	-0.3102703128166468-0.3650407641496558*I	-0.08846643157568446-0.490500114959475*I	0.14223314283434174-0.5669183009165041*I	-0.21597041825937557-0.47854691467771326*I	-0.20302926829107149-0.27728491581194314*I	-0.16975746300207817-0.048314728291807496*I	-0.11950507994004889+0.18546995631120877*I	0.08223374179235965+0.2865147240895527*I	0.043288853308865144+0.15079494484432743*I
-0.2864442532329072+0.3499776957304044*I	-0.2912729302235459+0.07145315985163281*I	-0.26698145950781416-0.21424581930532538*I	-0.21597041825937174-0.47854691467769994*I	0.2658834628183231-0.8822209851800191*I	0.033049035645759506-0.6102680031029117*I	-0.2030292682910676-0.27728491581194703*I	-0.4187769169072071+0.0834063601333801*I	-0.24315539992404528+0.5007726405747146*I	-0.1279626541030473+0.26357128254743367*I
-0.1279626541030399+0.26357128254745643*I	-0.17093951035415977+0.08565236882501814*I	-0.196830980806747-0.1008488757309578*I	-0.20302926829108525-0.2772849158119175*I	0.033049035645730473-0.6102680031028993*I	0.6496830307669259-0.5263979329934712*I	0.20140136260472907-0.38982310128162034*I	-0.26698145950781305-0.21424581930534659*I	-0.29127293022353007+0.0714531598516141*I	-0.15329956248635052+0.03761499463571677*I
0.043288853308874886+0.1507949448443512*I	-0.03352070468624091+0.09126924696486545*I	-0.1069873191374291+0.02261327231842445*I	-0.1697574630021086-0.048314728291772524*I	-0.2030292682911199-0.2772849158119232*I	0.20140136260470132-0.3898231012816085*I	0.5857308395501832-0.46335883648687115*I	-0.08846643157570644-0.4905001149594927*I	-0.3102703128166475-0.3650407641496731*I	-0.16331027612048338-0.19211812269582165*I
0.21019639589541983+0.022943441542141785*I	0.10724104452560557+0.08775584833775829*I	-0.006447186881603173+0.1438033944040522*I	-0.11950507994009119+0.1854699563112514*I	-0.4187769169072806+0.0834063601334154*I	-0.26698145950786634-0.21424581930532272*I	-0.08846643157573508-0.49050011495947965*I	0.09894428952546597-0.717713245760845*I	-0.2982041600516864-0.765061638767273*I	-0.15697075033029723-0.40265575878538956*I
0.1236503199840362-0.3153026842634832*I	0.12151546722148066-0.11976788814339123*I	0.10724104452559136+0.0877558483377614*I	0.0822337417923098+0.2865147240895918*I	-0.2431553999241256+0.5007726405747466*I	-0.2912729302236041+0.0714531598516368*I	-0.3102703128167046-0.3650407641496578*I	-0.29820416005172135-0.7650616387672677*I	0.38538854275840895-1.0676909414912337*I	0.20280649864785638-0.5619532748111042*I
0.06507038145444244-0.16595220594822513*I	0.06395219121675222-0.06303909650658535*I	0.05644508576703755+0.04618431780483498*I	0.04328885330883825+0.15079494484434836*I	-0.12796265410309093+0.26357128254745116*I	-0.15329956248638998+0.0376149946357299*I	-0.1633102761205132-0.19211812269581324*I	-0.15697075033031593-0.4026557587853863*I	0.2028064986478565-0.5619532748111039*I	0.6330404835936401-0.2957981993997176*I
