0.23278639012793562-0.7838857660485896*I	-0.42668772779519937-0.2112881767937328*I	-0.08205853490664013+0.191203995673967*I	0.06949492271469437-0.024586304063351203*I	-0.04472442702252036-0.0022943026660506172*I	0.013530697543174194+0.023048085366205312*I	0.01246277140016161-0.025300497601687785*I	-0.021278839164259718+0.020087748964487187*I	0.014272830992818536-0.011486105275329152*I
-0.42668772779517905-0.21128817679370612*I	0.1507278552213015-0.5926817703746269*I	-0.357192805080529-0.23587448085706775*I	-0.1267829619291816+0.18890969300794358*I	0.08302562025787266-0.001538218697144867*I	-0.03226165562234071-0.027594800267715547*I	-0.007748141621057497+0.04313583433070579*I	0.026735602393005264-0.036786602877043606*I	-0.021278839164254645+0.020087748964478347*I
-0.08205853490665874+0.19120399567396246*I	-0.3571928050805124-0.2358744808570901*I	0.106003428198783-0.5949760730406615*I	-0.34366210753731313-0.21282639549085836*I	-0.11432019052898929+0.16360919540623176*I	0.061746781093603986+0.01854953026734929*I	-0.017988824629529575-0.03908090554304438*I	-0.00774814162106776+0.04313583433069859*I	0.012462771400158112-0.025300497601703748*I
0.06949492271466164-0.02458630406335252*I	-0.126782961929184+0.1889096930079262*I	-0.3436621075373051-0.21282639549086274*I	0.11846619959898287-0.6202765706423645*I	-0.3649409467015745-0.1927386465263967*I	-0.10004735953618449+0.15212309013092123*I	0.06174678109360851+0.018549530267369788*I	-0.03226165562236799-0.02759480026772844*I	0.01353069754315632+0.023048085366208546*I
-0.04472442702252066-0.0022943026660292784*I	0.08302562025786253-0.0015382186971469383*I	-0.1143201905289962+0.16360919540624763*I	-0.36494094670157695-0.19273864652636086*I	0.1327390305917759-0.6317626759176802*I	-0.3649409467015576-0.192738646526369*I	-0.11432019052897562+0.1636091954062332*I	0.08302562025786897-0.0015382186971527306*I	-0.04472442702252369-0.0022943026660236197*I
0.013530697543164605+0.023048085366177973*I	-0.03226165562234534-0.02759480026777028*I	0.0617467810936303+0.018549530267342573*I	-0.10004735953616206+0.15212309013095432*I	-0.36494094670156957-0.19273864652635672*I	0.11846619959894755-0.6202765706424032*I	-0.34366210753732174-0.212826395490899*I	-0.12678296192914296+0.1889096930079554*I	0.06949492271470453-0.024586304063326625*I
0.012462771400163941-0.02530049760170061*I	-0.007748141621084614+0.04313583433068635*I	-0.01798882462951823-0.039080905543057765*I	0.061746781093653946+0.018549530267355063*I	-0.11432019052898429+0.1636091954062307*I	-0.34366210753735393-0.2128263954908829*I	0.10600342819877384-0.5949760730406679*I	-0.35719280508048473-0.23587448085706542*I	-0.08205853490663828+0.19120399567398294*I
-0.021278839164243113+0.020087748964528362*I	0.026735602392975677-0.03678660287700686*I	-0.007748141621080951+0.04313583433069046*I	-0.032261655622328744-0.027594800267751962*I	0.08302562025787327-0.0015382186971518441*I	-0.12678296192917915+0.1889096930079628*I	-0.3571928050804976-0.2358744808570673*I	0.15072785522132148-0.5926817703746551*I	-0.42668772779518493-0.2112881767937308*I
0.014272830992805075-0.011486105275316016*I	-0.021278839164252772+0.02008774896446941*I	0.012462771400181483-0.025300497601729643*I	0.013530697543184811+0.02304808536620706*I	-0.04472442702252216-0.0022943026660217497*I	0.06949492271468105-0.024586304063357267*I	-0.08205853490664561+0.19120399567395494*I	-0.4266877277951764-0.21128817679373302*I	0.23278639012796476-0.7838857660486045*I
